SIGN,DATE,TEXT
leo,2013-02-10,"You are like a magnet for brilliant people now that the eccentric Aquarius New Moon stimulates your 7th House of Relationships. Unusual companions will likely play an important role in your immediate future. However, your assertive approach can complicate a situation, so it's wise to let others take the lead in social interactions today. Although you may be infused with self-confidence, stay cool and work toward being more cooperative rather than blazing your own trail."
virgo,2013-02-10,"Clean your closets, organize your information and sort through your files today. But do it in your own unique way because the individualistic Aquarius New Moon's presence in your 6th House of Self-Improvement is a cosmic permission slip to be weird as you go about your chores. Don't worry about involving others now as you establish your routine. An early spring cleaning will give you a new lease on life."
libra,2013-02-10,"Use whatever technology is available to share your creative and fun-loving side today. The futuristic Aquarius New Moon falls in your 5th House of Self-Expression, inspiring you to try something new. But your idealistic desire for spontaneity is at odds with your practical need to finish your chores. Take a computer break to draw a picture, write a poem or play a game before getting back to more serious endeavors. Be responsible, but give your inner child permission to come out and play."
scorpio,2013-02-10,"You might have unavoidable domestic responsibilities that require you to stay home and take care of personal business today rather than heading out into the world. The unpredictable Aquarius New Moon lands in your 4th House of Emotional Security, encouraging you to find shelter from the storms of life within the safety of your family. Don't worry about any other activities you are missing; there will be plenty of time to chase your dreams another day."
sagittarius,2013-02-10,"Today's Aquarius New Moon in your 3rd House of Communication may make your life rather hectic as the complexity of your schedule increases. You might want to let the less critical issues slide, but you probably enjoy the energy as you bounce around from one thing to another. Just be sure to follow through on the details or they will come back to haunt you later on. Thankfully, your friends and family can help you stay on track with their confidence in your success."
capricorn,2013-02-10,"The Aquarius New Moon activates your 2nd House of Possessions, emphasizing money issues over the next couple of weeks. Maybe there is growing uncertainty in your cash flow or, perhaps, you need to juggle resources to cover expenses. Be wise and plan how to use the days ahead to stabilize your financial condition. Although you might be overly optimistic one moment and cautious the next, tempering the extremes is your best bet."
aquarius,2013-02-10,"Insightful mental flashes bring you a new awareness about a current relationship as today's New Moon in your sign puts you in touch with your emotions. You may need to explore ways to increase your personal freedom if you feel constrained by someone close to you. However, if you are already feeling independent, you might actually seek security from a partnership. Either way, stand between your dreams and reality so you can draw the two closer together."
pisces,2013-02-10,"Oftentimes your dreams are elusive and slip away before you have an opportunity to write them down. Now, as the electric Aquarius New Moon stimulates your 12th House of Soul Consciousness, the images are more vibrant than ever and can even overflow into your waking life. Fantasies may be subtle but are also quite powerful. Making time to drift into the hidden recesses of your imagination inspires you to realize your fullest potential."
aries,2013-02-11,"It's difficult to accept that you can't get everything you want now. If you try to satisfy all your needs, fulfillment may grow even more elusive. Unfortunately, your anger can get the best of you if you aren't careful. Don't blame anyone else if you're feeling frustrated; striking out against others only pushes them farther away. It's healthier to expend your physical energy today by doing hard work or exercise. You'll be more fun to be around once the tension is released."
taurus,2013-02-11,"Your efforts to socialize on the job today may be met with a cool reception or even a cold shoulder. Although you might feel as if someone is raining on your parade, making significant connections isn't out of the question. Austere Saturn's square to loving Venus requires you to set aside exciting fantasies of lighthearted fun. Thankfully, putting in the hard work that builds a strong foundation creates meaningful and enduring relationships."
gemini,2013-02-11,"The zodiac's Twins are typically lighthearted and quick-footed, and seem capable of having a good time no matter what is happening. Now, however, you may be too anxious to fully enjoy yourself. You might be afraid that you're going to lose what goodies you already have and this makes you want to clench your jaw and hold your breath. Unfortunately, this suppression will have just the opposite effect of what you desire. Instead, relax into the present moment and remember this stress will soon pass."
cancer,2013-02-11,"The fear of the unknown lurks within your subconscious mind now. Of course, you can easily succumb to this self-induced uncertainty and withdraw from encounters in the outer world. Or you could face your demons by consciously overcoming your own instinctive resistance and bravely engaging them. The more light you shine on hidden places, the better you'll feel about life in general."
leo,2013-02-11,"It's time to pull back into the safety of your home and family as the tides of change wash upon your shore. You may be feeling a sense of urgency, but it's important to know that you won't lose your chance if you don't act today. This is your opportunity to tie up loose emotional ends now so that you can launch into a new cycle in the days ahead."
virgo,2013-02-11,"You have a better handle on your feelings today, but the real problem is that with your new focus comes the need to take decisive action. However, you are being pulled in the direction of separation now, rather than connection. Thankfully, you have the potential to fix something that's been bothering you but it will take revealing your vulnerability first. Listening to your heart won't lead you astray."
libra,2013-02-11,"Running into financial trouble may be a sign that you've been neglecting your responsibilities lately. On the other hand, the stress you feel might not involve money; it could raise issues of your own self-worth, especially pertaining to love and relationships. If your confidence is low, don't base your value on what someone else thinks or says about you. Finding your strength from within enables others to see the real you."
scorpio,2013-02-11,"You're experiencing emotional pressure from the expectations of loved ones, but their needs might be so unrealistic now that you're tempted to just withdraw without even trying. Your sense of isolation could be exasperated by an apparent lack of support from those who profess to love you. However, much of your current experience is based upon memories of difficult times. Fortunately, healing is just around the next corner if you are willing to forgive and then let go of the past."
sagittarius,2013-02-11,"You may feel that you're past any attempt to suppress a rush of emotions. However, it's healthy to remember that others might be overwhelmed by your energy as you release pent-up tensions. It's your uncharacteristically pragmatic vision of the future now that can pull you through times of disappointment. Do what you Archers do best: aim your thoughts at a distant goal and take the high road to follow them to your destination."
capricorn,2013-02-11,"You might try to avoid your friends as you go through a period of self-imposed isolation. At first, the idea of socializing sounds as if it could boost your morale by making you feel more connected with the people in your immediate environment. However, conversations may fall short of your current expectations. Don't be overly harsh on yourself or others; a bit of alone time gives you an opportunity to listen to your inner voice. You will be able to catch up on the fun with everyone else soon enough."
aquarius,2013-02-11,"Tying up loose ends is your first order of business today. You want to have fun with pleasurable Venus in your sign, but reality is your taskmaster now. You have to do what's being asked of you, even if it requires you to temporarily set aside your notion of personal satisfaction. The rewards will come in due time if you apply yourself in a practical and disciplined manner."
pisces,2013-02-11,"No matter what you do today, it feels as if your actions won't alleviate your current sense of disappointment. If you must postpone some long-term plans now, keep in mind that this isn't necessarily a permanent cancellation; more likely it's a temporary delay. In the meantime, if you patiently tend to the important issues, you may be able to fix whatever prevented you from reaching your goals in the first place."
aries,2013-02-12,"Your intuition may be operating on overdrive today; however, don't trust every notion that pops into your head. It's difficult to separate your valid thoughts from the ambient noise since you are particularly sensitive to your own fantasies now. Run each of your ideas through your own logical analysis before acting on any of them. Exercising a little discrimination ensures that your actions will be based on clear thinking rather than emotional bias."
taurus,2013-02-12,"Others seem to accept your authority now without much resistance. Ironically, you might not feel as if you're doing anything differently. Nevertheless, something has changed. It's as if you passed a test that you didn't even know you took. Don't push your luck by suggesting a crazy idea or you could quickly lose your hard-earned credibility. Steadfast determination and a sustainable pace are your friends in the long run."
gemini,2013-02-12,"The current emphasis is more on what's occurring in your outer life than what's going on within your imagination. Externalize your thoughts through direct action. Put your sound ideas to good use by organizing a project at work. Take control by managing the information at your disposal. Thankfully, your mind is functioning on a very practical level now, so a sincere effort goes a long way toward improving the working order of your life."
cancer,2013-02-12,"You may feel a bit disconnected today as you walk away from a difficult situation. It's not that you are apathetic or discouraged; instead, you believe that you can be more effective if you don't let your feelings interfere with your actions in the outer world now. But don't lose touch with what's in your heart, for your emotions continue to fuel your dreams no matter what else is going on."
leo,2013-02-12,"Go ahead and share your concerns with others today, even if you're uncharacteristically serious. You don't need to pretend that all is fun and games. However, there's no reason to wait until you're on center stage to be who you want to be. Talk about the issues you care about the most; the simple act of telling the truth now can create a special moment with a loved one. Your authenticity inspires others to open their hearts."
virgo,2013-02-12,"Your no-nonsense attitude comes in handy today as you keep your shoulder to the wheel. Even though you can become overwhelmed when there's so much on your plate, there is also a part of you that enjoys having plenty to do because it keeps your mind busy. Thankfully, working hard now frees you up to enjoy the fruits of your labor during the days to come."
libra,2013-02-12,"If you have been doing your part these past few days, your burst of productivity may reach a crescendo now. Don't be afraid to share your recent activities with a co-worker. However, gaining recognition isn't your primary motivation, even if acknowledgment from your peers comes later. Put the feedback you receive to good use. Currently it's all about solidifying your strategy in order to make your efforts worthwhile."
scorpio,2013-02-12,"Although you may withdraw into your own mysterious world today, you still might feel a lighthearted playfulness that inspires you to create something special. The problem is that you don't want to make time for non-productive engagements of any kind today. Social niceties and meaningless chitchat are not your current cups of tea. Just slip away when you get the chance and don't make a big deal about your escape. Others will secretly admire your determination to follow your bliss."
sagittarius,2013-02-12,"You may have your own private agenda today, yet others may believe you are selflessly helping them. Hopefully, you are working both sides of the equation by taking care of yourself, which in turn has positive effects on those around you. Above all, keep communication channels open and be willing to share your feelings. Your blunt honesty might not always be appreciated, but everyone benefits when you call the shots as you see them now."
capricorn,2013-02-12,"You're entranced by the beauty in your environment, yet it may feel as if you're walking across an emotional mine field today. Nevertheless, you should be able to navigate through the obstacles without much trouble. Although you can be temporarily distracted, you have work to do and don't have a lot of time to waste. Fortunately, your determination is unwavering now. Your singular focus is the secret weapon that enables you to reach your goals."
aquarius,2013-02-12,"Your intellectual clarity is exceptional today as long as it's not the only tool you rely on. You are particularly cautious in your thinking now because you understand the importance of working within defined social structures. However, you may not be able to suppress your rebellious streak forever. Acknowledge the established boundaries, but don't let other people's judgments prevent you from being true to yourself."
pisces,2013-02-12,"You may be feeling a little less spacey today, although your imagination continues to put on a show. Unfortunately, your gut is saying one thing while the information you're receiving is telling you something else. Thankfully, you can finally separate the facts from the illusions by using your current powers of discernment. Although your intuition is typically your strong suit, you're better off now basing your decisions solely on logic."
aries,2013-02-13,"The Moon's return to your sign infuses your day with emotional intensity. It may be wise to slow down because you tend to overreact to nearly everything that happens now. It's as if the volume is turned up on a song that you can't get out of your head. Nevertheless, strive to be gentle as you continue to stir up changes in your world."
taurus,2013-02-13,"Although you might lack clarity about your current role in the community, there are important interactions happening now that are just beyond your perceptions. It's important to learn whatever you can about the hidden dynamics, for what you don't know could have a negative impact on you. Fortunately, as you gather more information, you'll have more positive options from which to choose."
gemini,2013-02-13,"Your social life might be racing ahead in your thoughts, but the current circumstances of your life can't catch up to your big ideas. Ultimately, you can get what you want, but you must proceed with caution today. However, don't overreact and stop your forward movement entirely. Instead, imagine that there are yellow lights at each emotional intersection. Slowing down now could prevent you from having to clean up a messy accident down the road."
cancer,2013-02-13,"You are receiving strong cosmic signals that are pushing you forward, possibly creating anxiety in the process. A current relationship may be exerting pressure that requires you to balance your need for security with the expectations that other people place on you. Unfortunately, retreating to an emotionally safe place isn't your best strategy today. Instead, face your resistance and take the next step forward. Breaking through your fears can be an exhilarating experience and just the catalyst for change you need."
leo,2013-02-13,"Although you're not afraid to stick to your perspective even if everyone else disagrees, you still have a lot to learn now by listening to their opinions. It really doesn't matter that your mind is already made up. Your argument isn't with anyone else; it's with your own inner voice telling you that you know better. Soften your position and let go of your need to control everything. Demonstrating that you're a team player makes it easier to maintain your integrity in the long run."
virgo,2013-02-13,"It's becoming easier to collaborate with others, even if their work habits clash with yours. You may even be excited about the idea of adopting a different style. Stay open to new ways of doing the same old things, for this flexibility might just provide you with the nudge you need. Whatever has become stale is fair game for revitalization today."
libra,2013-02-13,You might not have the final say in what you do today because unexpected circumstances demand quick reactions. Whatever unfolds around you has an immediate impact on your plans and could change your agenda. You can choose to be frustrated or consciously open your mind and let go of control. Take the external events in stride and enjoy yourself in spite of your previous expectations.
scorpio,2013-02-13,"You have so many chores to do today that you may feel scattered if you try to do them all. Be smart; make a list and then start at the top. Consciously block out anything that isn't specifically aligned with the immediate task at hand. Stay focused on what's directly in front of you, and don't start the next item on your list until you have completed the current one. A methodical approach helps you to overcome your lack of concentration and enables you to get everything done."
sagittarius,2013-02-13,"Your current restlessness won't likely cause you too much worry today. You're quite familiar with experiencing bouts of wanderlust, allowing you to take your current fantasies of magical adventures in stride. Unfortunately, this may not be a sensible time to head out on a journey. Let your current impulse pass as a good idea that doesn't need to materialize yet. You'll get your chance to live out your dreams soon enough."
capricorn,2013-02-13,"Life may present you with a problem that seems more like a puzzle to you today. Practicing what Zen philosophy calls ""Beginner's Mind"" can be of great service in your search for a viable solution. If you become prematurely certain about the path to success, no amount of work will bring you satisfaction. However, treating the dilemma like a game frees your imagination to grasp the facts and allows you to come up with a brilliant answer."
aquarius,2013-02-13,"The idea of shaking up your daily routine is exciting, but you may be content to just contemplate the concept without taking any action today. Fortunately, you're committed to finding the most effective strategy to work within the current restraints. Seek ways to become more independent through the use of your rational skills. For now, your incisive thinking is the best tool you have at your disposal."
pisces,2013-02-13,An unexpected situation may require you to focus on your finances today. This could take you beyond simply balancing your checkbook or paying a few bills. You must decide how you are going to build on what you have and move into the future. It's time to be practical about money; just remember that you can be responsible without overreacting. Don't turn a molehill into a mountain while simply putting things in order.
aries,2013-02-14,"It's easy to be in touch with your inner world now that the Moon is visiting your sign, but it's not so simple to say what's on your mind while in the presence of others. You may grow restless if you feel constrained by current circumstances. Don't give up hope because you can successfully share your needs a little bit at a time. Things have a better chance of turning out OK today as long as your frustration doesn't incite reckless behavior."
taurus,2013-02-14,"You might be overly pushy today when sharing something you would normally keep to yourself. Whether you are eager to discuss your recent dreams, deep spiritual beliefs or hidden secrets, this could be the day to do it. Nevertheless, a gentle yet persistent approach lets others know you are serious about your feelings and they should be, too. Choosing the right time and place increases the likelihood of your disclosure being well received by the ones you love."
gemini,2013-02-14,"Although you may be excited about an upcoming event, remember that others might not share your enthusiasm. Your current tendency is to try even harder to get a positive response if they don't offer the support you expect. But don't let anyone else's preferences alter your good mood. Fight the temptation to convince anyone of anything. It's better to enjoy your anticipation in solitude than to add unnecessary stress to your relationships."
cancer,2013-02-14,"Your drive for success may have you up at the crack of dawn today as if there might not be sufficient time to accomplish all the tasks on your list. But your eagerness could fade when you realize that everything will require extra effort. It isn't that you're lazy; you just prefer a less hectic pace. Thankfully, a slow and deliberate work style now will likely be more efficient in the long run."
leo,2013-02-14,"You're ready to fly away as a yearning for an exotic adventure beckons you to go somewhere special. Unfortunately, it may not be that simple, unless you can make it a lunchtime getaway. As motivated as you are today, your fantasy must ultimately answer to your responsibilities at work. Get busy and start honoring your obligations immediately, but don't stop dreaming along the way."
virgo,2013-02-14,"Something might be bothering you today, but it's difficult to put your finger on exactly what it is. You're excited because you think you have found a brilliant solution to an ongoing problem, but the answer slips away before you can grab hold of it. You're easily enthused but once you understand how unrealistic your plan is, you are quick to let it go. Try not to make any final decisions now as you jump back and forth with your changing moods. Simply write down your thoughts and wait for your clarity to return."
libra,2013-02-14,"The independent Aries Moon in your 7th House of Companions encourages you to reassert your needs within a professional or personal relationship. Go ahead and express what you want without blaming anyone else or you might run the risk of losing ground rather than gaining it. Fortunately, taking your time and clearly stating your intentions enables a discussion to go fairly smoothly. There's no limit to what you can resolve if you're willing to keep your mind open to new ideas."
scorpio,2013-02-14,"This is an excellent day to concentrate on the details of unfinished business and to efficiently handle mundane matters. You have sufficient energy now to initiate action where necessary, yet without pushing so hard as to stir up resistance. Instead of tackling a large project, you are better off taking care of many smaller tasks to give you a greater sense of accomplishment by the end of the day."
sagittarius,2013-02-14,"You might wish that today was a play day, even if there are many things on your to-do list. Nevertheless, your optimism could turn even the most tedious chore into a pleasurable activity. However, don't slip into the Tom Sawyer trap by putting on a show just to make everything look so good that everyone wants to jump in and do your work for you. Instead, let your inner child demonstrate your creativity since you can have lots of  fun now while still being productive."
capricorn,2013-02-14,"Be careful how you express your displeasure at home today, for the tiniest annoyance could quickly escalate into something bigger. A dramatic display of your anger is ill advised, for others might overreact to whatever you say now. However, withholding your emotions doesn't work very well either. Seek common ground through open dialogue, rather than just making non-negotiable demands. Listen just as much as you talk and you may be pleasantly surprised at what you learn."
aquarius,2013-02-14,"If you aren't careful about how much you try to accomplish today, you might end up exhausting yourself. You are easily encouraged to begin a new project before considering the impact it could have on your current workload. You are liable to spin your wheels now and not necessarily get anywhere, unless you set clear priorities and make up your mind to stay on track, no matter what. No one expects you to be a super-hero except you."
pisces,2013-02-14,"Awareness of what you have to offer others today may come in a sudden burst of inspiration, but your realization is more than just some passing fantasy. Your new way of seeing your role as a participant in a group process is likely based on very practical ideas. Although your thoughts seem to originate in the clouds of imagination, don't be shy about expressing them now. If you rely on your common sense as a filter, others will appreciate what you bring to the table."
aries,2013-02-15,"You might be overdue for some peace and quiet -- and you could get just what you want today. You feel a need to settle down with the Moon in easygoing Taurus, and now you seek ways to harness the exciting energy of the past few days. However, there's no reason to stop any activity that's already in motion. Instead, set a pace that enables you to sustain what's important so it has a chance to last longer than just a day or two."
taurus,2013-02-15,"You are quite comfortable if your forward movement is slow today -- as long as you're still making progress. Happily, you don't feel as hurried or harried as you did recently. Ironically, circumstances might not have changed; it's something within you that has shifted. It appears that you will reach your destination as long as you continue to inch along. Enjoy your new sense of confidence and the easier pace of life while it lasts."
gemini,2013-02-15,"You may grow so accustomed to always being in motion that it becomes confusing when things start to settle down. Your world is quieter now, but your mind hasn't mellowed to match the circumstances. In fact, you could pull a few ideas out of your hat today and amaze everyone. Just don't get too distracted by your own cleverness. Instead, do something practical with your ingenious thoughts while you have time on your side."
cancer,2013-02-15,"A dream may be a wish your heart makes, especially when the reflective Moon is traveling through your 11th House of Long-Term Goals. Often, you backward-walking Crabs prefer to dwell in the past, but today the past, present and future are all jumbled together. Use your common sense to turn your fantasies into reality by inching toward your destination one step at a time."
leo,2013-02-15,"It seems as if everyone at work wants you to take charge today. There may be tasks you absolutely must handle, but you might be feeling lazy. Even if you can think of reasons to put off doing some chores, reality won't likely let you off the hook that easily. You need to come through for others whether you want to or not. Rein in your fantasies and do what is expected of you now, even if your mind is somewhere else."
virgo,2013-02-15,"You're operating within your intellectual comfort zone today and you are confident because you know how to apply your expertise. Your belief that you're being useful is your idea of heaven, because you know exactly what you're doing and you feel empowered by your contribution. Make the most of this positive time by working hard and being productive."
libra,2013-02-15,"You could learn a valuable lesson by looking back in your life at past events as you try to untangle a present dilemma at work. Luckily, you can use your contemplative mood to your advantage. Discuss your inner process with your coworkers so you remain objective about your choices. Although it may be difficult to make up your mind, simplify the facts and just make the best decision in the moment."
scorpio,2013-02-15,"Differences don't have to turn into major dramas -- although they may be more problematic than not today. You might find yourself at odds with the needs of those around you now, but it really isn't as bad as it seems at first. At least some part of the disagreement is based on a misunderstanding, so you must listen with great intent in order to hear what's really being said. Remember, there's no need to drag others into your emotional process while resolving your own internal conflicts."
sagittarius,2013-02-15,"Even if your head is up in the clouds, a shift in attitude can bring you safely and gently back to earth today. It's time to take care of unfinished business with the sensible Taurus Moon in your 6th House of Work. Whatever obstacles come your way, focus on the most practical solutions. You might not be in the most creative space now, but you will feel good about what you accomplish if you keep your eyes on your goal and your feet on the ground."
capricorn,2013-02-15,"You can feel the positive influence of the steadfast Taurus Moon in your 5th House of Self-Expression because she gives you the assurance you need. You're able to rely on getting the expected responses to your actions today. If you concentrate on executing your creative plan, the fruits of your labor will ripen soon enough. Avoid the temptation of slipping into your fantasies. For now, everything runs smoother if you stick to the facts."
aquarius,2013-02-15,"There may be an interesting paradox for you to solve today because the back-to-basics Taurus Moon requires you to simplify your life as much as possible. However, you also see opportunities for growth if you change the rules of the game and create alternate paths that aren't even on the map. Nevertheless, it's more advantageous to let the unexplored possibilities pass you by for now. Be patient; you'll have a chance to replay them next week."
pisces,2013-02-15,"Although you usually enjoy swimming in the seas of your own imagination, this is a great day for you Fish to find your way back to dry land. Getting your head above water enables you to see clearly; there is security to be gained when you stand firmly on solid ground. Grab this opportunity to perceive reality for what it truly is so you can make practical decisions based on facts and not on your fantasies."
aries,2013-02-16,"You don't have the right to boss everyone around just because you think you know the best route to the top of the mountain. Remind yourself that there are many ways to get to the same place. Your ideas may work great for you, but they aren't necessarily sensible for someone else. Give up control around the outer edges of your life; you'll get more done and feel relieved in the process. Allowing the chance for others to think for themselves puts everyone on equal footing."
taurus,2013-02-16,"It's challenging to settle your energies enough to make the most of the day because you could become obsessed with overcoming someone's resistance to your efforts. Although the stubborn Taurus Moon opposes unmovable Saturn early in the day to create conflict, don't let this inflexibility determine your whole day. Focus on what you can accomplish rather than on what's in your way."
gemini,2013-02-16,"If you are worried about something at work today, it's probably not a trivial issue. However, it's helpful to understand that your irritability may be stirred up because you feel trapped by your responsibilities. Don't waste energy planning your escape; take the mature course of action and face any uncomfortable issues head-on. The stress might not resolve right away, but your consistent effort leads to a lasting solution rather than a temporary reprieve."
cancer,2013-02-16,"When you hide your annoyance, it can transform into resentment. Others probably know there is something you're not saying today, so they might become angry with you for holding back. It seems as if your friends are expressing your suppressed anger. However, there's no need to be on the defensive. Facing your insecurities and communicating what must be said clears the path to a productive day."
leo,2013-02-16,"Leading by example is more effective than by intimidation. Luckily, you have a deep reserve of physical and mental energy now, and if you apply it carefully you can make these days really count. Remember, it's better to have people around you who can stand up to your authority than to get silent compliance from those who have no respect. The power to change other people's minds may be yours today if you use it wisely."
virgo,2013-02-16,"Although your business and personal relationships may introduce instability into your life now, you still have someone you can lean on. However, your main source of support today is you. If you want to get something done, you might have to rely on your own practical skills and efficient manner. Ironically, others are likely to come around quickly and hold up their end of the deal once you take your power back."
libra,2013-02-16,"Your simple goal today is to turn an unpleasant chore into an enjoyable activity. Your best chance of achieving satisfaction is by doing what you do best -- diplomatically smoothing over the rough spots so others can get along. Just remember, you don't have to downplay your importance while shifting the focus on to someone else. Take responsibility for your crucial role in the process by acting with conviction as you stand on common ground."
scorpio,2013-02-16,"Control issues may come to the forefront of your life today. You might feel as if your willpower is functioning at a high level, but your singular concentration on a specific task can actually contribute to a ruthless attitude. Others could feel as if they're obstructing progress unless they commit to following your instructions exactly as you give them. But nothing is gained when you're too set in your ways to learn something new. Luckily, there's always room for compromise."
sagittarius,2013-02-16,"You are willing to set aside your sense of urgency and work toward a long-term goal now. Although you have more patience than usual, you're still uncertain about how long you can wait before setting out on a new course. But don't turn your life upside down yet because getting everything ready will require more hard work. Use the stabilizing energy at hand to tighten your plans; follow your moral compass and you'll know when it's time to jump."
capricorn,2013-02-16,"You are exceptionally conscious of your goals now and know how you can achieve them. The danger is that you could talk yourself into the over-inflated importance of your objectives, tempting you to bend the rules of the game in your favor. However, the ends do not justify the means. You'll be proud of your accomplishments if you stick to the spirit and the letter of the law."
aquarius,2013-02-16,"You have your work in front of you and you won't let anything prevent you from finishing what you set out to do today. Although you might think you need to confront an authority figure on your way to success, you may actually receive more support than you expect. Don't make your path harder than it needs to be by turning a potential ally into an enemy. Live by the Golden Rule; if you give others the respect that you want, that's how they will treat you in return."
pisces,2013-02-16,"You feel as if you're working selflessly for some higher cause today, but it might be more obvious to you than to anyone else. Others may question your motives or try to convince you to shift directions, pulling the rug of certainty out from under your feet. Instead of doubting yourself, make a conscious decision to rise above the irrational confusion and to simply focus on accomplishing your goals."
aries,2013-02-17,"There are too many things to do today and not enough time to finish all of them. Although it might not be a very relaxing day, chances are you will still thoroughly enjoy it. You can feel the excitement swell as you swing into action. Just make sure you have a plan before you wander too far in the wrong direction. Doing a little research in advance saves you time and money and increases your chances for success."
taurus,2013-02-17,"Money problems may be highlighted today, yet focusing on your fiscal obligations gives you a better sense of where you actually stand. The greatest danger to your economic well-being comes from your uncharacteristic lack of concentration now. Fortunately, by consciously slowing down your thoughts you can regain control and follow through on what is most important. It's currently smarter to do one thing right than to do lots of things halfheartedly."
gemini,2013-02-17,"The subjective Moon's return to your sign is a bit confusing today, for her square to nebulous Neptune makes it tough to share your needs without becoming overly emotional. If you find yourself in a stressful discussion, clearly let the other person know that you're having difficulty expressing your innermost feelings. Ultimately, speaking the truth can be a catalyst that helps the conversation flow more easily."
cancer,2013-02-17,"You are a walking paradox today because as hard as you try to be logical, your thoughts are colored by idealistic emotional considerations. On the surface it appears that you're willing to let go of an old resentment; unfortunately, it remains more of a struggle than anyone else realizes. Whether or not you share your internal process now, don't slip into denial. Life will continue to improve over the days ahead as long as you acknowledge your heart."
leo,2013-02-17,"It's challenging to get much finished today because everyone seems to have a different notion of what you should be doing. Additionally, matters are made worse if each person tries to convince you that his or her plan is better than yours. Meanwhile, you would rather continue unencumbered on your current path. Be firm but kind while asking others to let you figure out the day for yourself. Follow your instincts when deciding what to do next."
virgo,2013-02-17,"You may have to play different roles for different people today, which could leave you feeling uncertain about your true identity. It's not like you to be unsure of your place in family relationships, but now a lack of clarity might increase your anxiety throughout the weekend. Your best strategy involves putting extra effort into unfinished chores instead of trying to please everyone else. Nevertheless, your real friends love you for who you are and not for what you do."
libra,2013-02-17,"You may be very productive today, but your current accomplishments are more creative than practical. Everything you touch now has the potential of turning into an artistic masterpiece. Although this could be lots of fun, you must be careful not to spread your energy too thin or you will end up more frustrated than fulfilled. Each potential project has an advantage and a disadvantage. Make sure you explore both before jumping in with both feet."
scorpio,2013-02-17,"You're extremely rational today when it comes to your feelings, leading you to remain rather restrained. Ironically, you have the ability to objectively analyze your emotions now without necessarily being overwhelmed by them. A healthy dose of conscious detachment empowers you to tackle a serious issue in a positive manner. Don't waste the day with one distraction after another. Just figure out where you can make the most progress and dig in."
sagittarius,2013-02-17,"Without being overly judgmental, consider how a long-termn ally might actually be preventing you from doing what you wish today. However, this annoying situation is less about running into an obstacle than it is about others encouraging you to head off in a new direction now. Thankfully, there's no need to shut out your supporters, but don't let anyone pull you too far off track. Never forget you are the master of your own destiny."
capricorn,2013-02-17,"There are plenty of things you want to accomplish today, but you may not know where to begin. You might even bite off more than you can chew, only to realize how little you actually get done. The best remedy for this potential problem is to make a list early in the day and then stick to your agenda, no matter what happens. Ironically, temporarily narrowing your options now can lead you to other opportunities in the near future."
aquarius,2013-02-17,"Your stress level might escalate if you choose work over fun. The lighthearted Gemini Moon is visiting your 5th House of Spontaneity, making this a great day to let your inner child out to play. You deserve some time off now, and there is nothing wrong with letting loose as long as you're willing to make up tomorrow for what you skip out on today."
pisces,2013-02-17,"Complex circumstances unfolding at home could draw your attention away from your previous plans. You may be seduced into a complicated web of relationship dynamics that are entangling other members of your family. Although your natural tendency is to help anyone you in need, it will be healthier for all involved if you're extremely clear about your boundaries. Sometimes knowing when to walk away is the kindest thing you can do."
aries,2013-02-18,"The Sun's entry into your 12th House of Endings requires you to get ready for the upcoming action, and there's no time to waste. If you have recently overextended yourself by taking on too many projects, make an effort to clean up after your energy binge, but don't be too self-judgmental in the process. Just start now by paring back your commitments and doing whatever it takes over the next few weeks to prepare for what's around the corner."
taurus,2013-02-18,"It may feel as if your world is about to open up, so take this chance to think about your future. Unfortunately, the uncertainty makes you anxious, especially if your goals are out of sync with your current life circumstances. You might convince yourself that drastic action is needed to get back onto the proper path, but don't push so hard for change today. Adopting a methodical approach to your long-term goals is better than trying to do everything all at once. Life is a marathon, not a sprint."
gemini,2013-02-18,"You may consider re-evaluating your career path and making big changes as the Sun journeys through your 10th House of Status during the next four weeks. You have an opportunity to become more aware of your place in the world now. However, you might quickly regret letting this chance slip by, so make up your mind to take action while there's still time. Thankfully, you could see positive results sooner than you think if you can visualize your way to success."
cancer,2013-02-18,"These next few weeks are likely to bring a much-needed emotional boost. It's not that you're jumping up and down with excitement; it's just that you feel comfortable in your own skin and are willing to stand up for your beliefs in order to maintain your integrity. Don't worry about the details now; concentrate on your highest ideals. Your current vision is comprehensive, so be serious about making positive change while you can still see the big picture."
leo,2013-02-18,"You may attempt to gloss over criticism that you receive today from someone you consider to be family. However, acting in a cavalier manner could lead to more problems than you realize. Listen carefully to what others are saying and don't try to dodge the truth. Take feedback as constructive guidance, even if it doesn't feel as good as denial in the present moment. Your willingness to work on self-improvement now can fundamentally change the dynamics of a relationship for the better."
virgo,2013-02-18,"You have a lot to gain in the next month by taking time to look back before moving ahead as the Sun travels through your 7th House of Others. Review all that you have accomplished since your last birthday and acknowledge everyone who has helped you along the way. Creating new goals for the balance of your year is critical to your happiness. Luckily, you can make nearly anything happen if you focus your intentions and then work hard to reach your dreams."
libra,2013-02-18,"If your thoughts have been aimed at creative endeavors, you may feel as if something is beginning to shift today. Instead of fostering an artistic approach to your work, seek ways to apply what you already started in a more practical manner. But be careful not to overdo it; it's not healthy to take all the fun out of your life. To counteract the possibility of boredom now, initiate a new activity that has regularity to it, like taking a class or joining a club. Balancing work and play will put a smile back on your face."
