SIGN,DATE,TEXT
capricorn,2010-04-04,"You may bite off more than you can chew today and as the day progresses you gradually realize that you won't be able to do it all. Naturally, it's smarter to eliminate extraneous activities before you tire yourself out because you'll want to have some energy in reserve. A minimal amount of self-discipline during the day will assure your ability to pursue pleasure and relax later in the evening."
aquarius,2010-04-04,"You may grow increasingly uncomfortable throughout the day as you realize that you won't be able to avoid entering unknown emotional territory. At first, it appears that you'll be able to keep interactions on an intellectual plane, where you feel a greater level of self-confidence. But the simplicity of ideas gives way to the complexity of feelings. Don't worry if you are unsure of yourself; revealing your vulnerability can open the door to a deeper friendship or more intimate love."
pisces,2010-04-04,"You are eager to swim in the nurturing waters of a special relationship today, but your unrealistic hopes can set you up for disappointment. However, this may be a necessary adjustment and once you set your illusions aside, you'll be ready for a more meaningful interaction. But be careful; your mood swings can be exhausting if you fight the changing tides that carry you back and forth. Save your energy for later, when you have more clarity about what you want."
aries,2010-04-05,"Your life has taken a serious turn, and a sensible approach to your current responsibilities will help you make the most of this phase. Don't try to avoid the intensity now because it narrows your focus. Fortunately, the more you are able to concentrate your attention, the more effective you can be in overcoming your own resistance to change."
taurus,2010-04-05,"You are a force to be reckoned with today, for you can accomplish nearly anything you put your mind to. But making a choice can be a bit overwhelming now because you realize the importance of your current decision. It will be easier if you remember that the most practical course of action is the most intelligent one. It's not time to take a foolish risk, so be cautious as you make plans for the future."
gemini,2010-04-05,"You may seem contentious to those around you today, but you really aren't looking to create more conflict. It's just that you might not take the time to think about the impact of what you say. You know that you are telling the truth, so you don't stop to consider that you could be stirring up a hornet's nest. Remember, everyone doesn't need to know everything that you do. A little compassionate discretion now will go a long way."
cancer,2010-04-05,"You may be impressed by a co-worker's level of commitment today, even if you have your own plan that's different from everyone else's. But as you enter into a debate with those who oppose your ideas, your frustration can outweigh any admiration you might have had. You would be smart to keep an open mind as you discuss the merits of the various strategies before you, but this doesn't mean you should consider negotiating away your core values."
leo,2010-04-05,"Don't be surprised if you draw someone's ire because you are not the easiest person to get along with today. You might even get into an open conflict with your boss, which can create additional problems. Although an argument can be quite stressful, others will respect you for standing up for your beliefs as long as you don't take it too far. Pay attention so you'll know when to acquiesce, if necessary."
virgo,2010-04-05,"Sometimes it's impossible for you to make sense of all the details. Today, however, you are the one who seems to be able to put enough of the small pieces of a puzzle together so you can see the big picture. Others may depend on your holistic thinking now, so don't hold back. Trust your intuition but don't lose sight of your common sense."
libra,2010-04-05,"You could make others uncomfortable today because you want to talk about a subject that everyone else tries to avoid. But you can see things now that are beneath the surface and you're not willing to pretend that you know less than you do. Remember, if you're going to be the one who raises issues, at least do it with kindness and without blaming anyone."
scorpio,2010-04-05,"Your close friends might try to avoid you for a while today, because they can tell that you have something on your mind that they don't want to hear. Your raw intensity is strengthened by the Moon's conjunction with potent Pluto. Just remember that your searing words can burn if you let them pass your lips uncensored."
sagittarius,2010-04-05,"You may be so passionate about your values today that you momentarily forget about the basic facts. But others won't let you get away with sloppy thinking now and they will confront you with the truth. Instead of becoming overly defensive and taking a stand that is based on moral righteousness, make every attempt to listen to what's being said. This isn't about you -- or anyone else -- being right or wrong; it's about maintaining your right to think for yourself."
capricorn,2010-04-05,"You are provoked to express your passionate perspective every chance you get as the Moon joins ruthless Pluto in your 1st House of Personality today. You could go out of your way to make sure that someone knows exactly where you stand on a controversial social issue. But a volcano derives its strength from the intense heat that it holds beneath the surface. Likewise, you have a chance to increase your power by choosing what to say on your own terms. Carefully controlling your message gives you the career endurance that you desire."
aquarius,2010-04-05,"A close friend or partner may stir up trouble today by accusing you of something you didn't do. You may feel personally attacked or even betrayed by someone you once trusted. But it's too late now to return to the way things were. Even if your feelings are hurt, think twice before fighting back because your unrestrained anger could escalate a minor problem into a more serious conflict."
pisces,2010-04-05,"You might not have the ability to accomplish your ambitious goals on your own, but you have access to all the tools you need once you recognize that the power now is within your network of friends and associates. There is no one single person that's the center of authority and, as soon as you attempt to consolidate control, you lose it. Keep in mind that cooperation is much more effective than any attempts at domination. Your success is assured when you realize that you are part of a greater whole."
aries,2010-04-06,"You can say what's on your mind today but you'll need to pick your topics of discussion carefully because your words might stir up controversy. You won't be satisfied following the party line now, yet you still appear to have ideas that are intelligent and sensible. Others will listen to you, even if they don't agree with what you are saying."
taurus,2010-04-06,"You have been running at a very heightened level of intensity, and interactive Mercury reminds you that you need some downtime today. Although the pace has begun to wear on your nerves, you are able to rejuvenate your energy now by keeping your feelings to yourself. There's no need to tell all your secrets; you'll gain power from being focused enough that you don't give away too much."
gemini,2010-04-06,"Although you may be accused of being too shallow sometimes, no such possibility exists today. You are the one who is pushing for more meaning now and you want others to follow your lead. But even if they can see what brings you closer to your truth, it could lure them farther away from theirs. Don't expect anyone to follow your thinking; just make certain that it's valid for you before you head out on your own."
cancer,2010-04-06,"You don't want to make a decision today, and yet you know what your choice would be if you were forced to let others know. It's your prerogative how much to reveal and when to reveal it. Don't let anyone coerce you into talking before you are fully ready, because you could end up developing resentment toward anyone who tries to control you."
leo,2010-04-06,"You aren't as easygoing as you appear today, but others won't realize that unless they overstep their bounds and try to get you to say something you don't actually believe. Fortunately, your endorsement isn't up for grabs to the highest bidder. In fact, you might not feel overly driven right now; you just want to continue doing your job without making any further promises about the future."
virgo,2010-04-06,"You are being lured into a place of enlightenment now by your key planet Mercury, where you can see previously hidden areas of your consciousness. As new ideas come into awareness, you want to do something about them, yet it still may be wiser for you to simply observe while waiting to act on your plans at a later time. Keep in mind that your decision to remain silent adds to your current air of mystery."
libra,2010-04-06,"Although you seem to be quite passionate about many topics of discussion today, you might not be as interested in sharing your feelings as you appear. It's not that you are detached from what you are saying; it's just that this is more of an intellectual exercise now than something of integral importance to you. But you still could get caught up in wanting to be right. Keep in mind that backing down from an indefensible position is, ultimately, a true sign of wisdom."
scorpio,2010-04-06,"There's a sharp edge to your words today as clever Mercury in your 7th House of Others forms a smooth connection with formidable Pluto. This is a mixed blessing, for your message could inadvertently cut someone before you even realize what you've done. It's one thing to take a swipe at an opponent intentionally; however, it doesn't feel good if you unintentionally hurt a friend."
sagittarius,2010-04-06,"This is a great day to undertake a project at work that requires a serious amount of mental fortitude, because you have the ability now to concentrate until the job is done. Although the potential to have fun is always looming near the horizon, don't let yourself be distracted until you have caught up with your chores. It's more important now to dig in your heels and take care of the business at hand."
capricorn,2010-04-06,"If you feel like you've been on an emotional rollercoaster, it may finally be time to end the ride. But you will need to be creative in your approach when you stand up to those who have made your life more complicated than you prefer. Don't try to blame anyone else for your extreme emotions now; if you do, you'll just go around again and again. Instead, accept responsibility for your part in the recent drama and be ready to move on."
aquarius,2010-04-06,"You may not be prepared for the intensity of your own feelings now. You believed that you had a good understanding of the current situation, only to discover that things are not as you perceived. Fortunately, you are able to think on your feet and are quite capable of regaining your balance. But don't dwell on the past; once things are stable again, let go of any residual negativity you might be holding onto for no reason."
pisces,2010-04-06,"There's a part of you that won't be satisfied until you've turned your support network inside out today. Instead of looking for stability from your friends, you're more interested in having them help you bring some meaning back into your life. But they might not be proactive enough for you now until you do something radical that catches them off balance. Once you get the ball rolling, others will likely follow."
aries,2010-04-07,"You may have enough cool logic to make a plan, but your heated emotions get in the way of what you want to do today. You might think you can just override your desires, yet they just reappear in the form of a projection if you try to suppress them. Pay extra attention if you start an argument with someone now, because this could indicate that you have unexpressed feelings that are working their way to the surface."
taurus,2010-04-07,"You have a job to do and the sooner you get going, the better you'll feel about your accomplishments. But it's not the best time to start a new project. Instead, think about the responsibilities that you have assumed over the past couple of years and how you can tie up loose ends in the next couple of months. Creating a sense of closure is more important now than beginning what comes next."
gemini,2010-04-07,"You would be happier if you didn't have to focus on meeting your obligations, but you have chores that you must take care of today. Although you wish you could do whatever you want, you don't have the luxury of following your heart's desire. It's time to get serious about self-discipline, because what you do now will set the tone for the rest of spring."
cancer,2010-04-07,"Although you tend to be cautious about personal disclosure, you are willing to work with others in order to reach your goals. Meanwhile, your co-workers may be impressed by your warmth today, even if you are feeling more emotionally reserved than they know. Don't go overboard in hiding your vulnerability, for your peers can be more supportive than you expect."
leo,2010-04-07,"A close friend or associate might seem very detached today, putting you in touch with old fears of abandonment. But it's crucial for you to separate your fantasies that are based upon painful memories from what's actually happening. Even if your emotions have been recently agitated, don't take it personally now if current relationship logistics require a bit of a cooling off period."
virgo,2010-04-07,"If you aren't willing to take on a certain level of responsibility today, something may happen that requires you to step up to the plate and do what you should have already done. You can thank taskmaster Saturn for backing into your sign and offering a healing course in self-discipline. Use your common sense and don't wait until it's too late; take action while you still have time to be successful."
libra,2010-04-07,"It may feel as if the pressure has been temporarily removed or lessened as stern Saturn backs out of your sign for a few months. But a serious issue that has been on your agenda isn't really going away. It's just that you have been granted an extension to a deadline, giving you additional time to organize your life for the changes ahead. Don't get lazy and waste this opportunity or you'll be sorry you did when the stress returns."
scorpio,2010-04-07,"You may be feeling the tension between your newfound freedom and previous commitments that have not yet been fulfilled. You could be caught in the middle of a tug-of-war with conflicting situations that are vying for your attention. But it's not an all-or-nothing game; you cannot choose one side over the other. Instead, balance the opposing forces the best you can, knowing that the tension will eventually settle back down."
sagittarius,2010-04-07,"If you have become concerned with getting a handle on your life by making plans for the future, it's now time to get practical and put one single idea into motion. Don't worry about reaching your destination since it could be a long distance from where you are currently standing. For now, just take one tiny piece of the puzzle and fit it into your present life. The larger pieces will fall into place one by one later on."
capricorn,2010-04-07,"You are receiving mixed messages today, for you want to build on what you started over the past few days. But yesterday's project may need to be temporarily set aside as unfinished business from last year cycles back through your life. You won't be able to move ahead with your current goals until you tighten up the loose ends that are becoming frayed. Creating sensible priorities now is more important than anything else."
aquarius,2010-04-07,"You cannot just ignore the wishes of your friends and co-workers, but the Moon's return to your eclectic sign is a reminder that you have to do things your own way. Managing your personal and professional relationships is crucial now, because you won't be able to reach your goals without having a support system in place. The healthiest strategy is to balance your non-conformist tendencies with your need to be a part of a larger group or community."
pisces,2010-04-07,"Interpersonal issues that you thought were already handled are revealed as serious Saturn temporarily returns to your 7th House of Others today. But your past is also your present now, and you have a chance to stabilize a relationship that's gone through changes over the last couple of years. Don't try to resolve all the stress overnight; it took time to build and it will take weeks to untangle."
aries,2010-04-08,"You are being challenged today to find the hidden beauty in everyday life. It's one thing to be moved by a great masterpiece in a museum or be touched by a timeless musical composition. It's quite another thing to see that same level of perfection on a busy street corner or while at work. Nevertheless, there is a higher order of harmony available to you if you are willing to let your imagination take you on a ride."
taurus,2010-04-08,"You have a more refined sense of taste today and an eye for excellence. But physical beauty is just the beginning as it points to the perfection of the spiritual world. You are spellbound by a vision that others cannot see and that might even be elusive to you. Nevertheless, you are not motivated by more mundane goals now, so give yourself permission to surrender to your daydreams."
gemini,2010-04-08,"It is said that one shouldn't judge a book by its cover, yet you often contemplate the inside of a person, a place or a thing from its apparent surface. However, today can teach you a lesson in humility if you think you know what's happening before you delve deeper. Don't worry about being practical now; explore your fantasies in order to reveal the true potential of the moment."
cancer,2010-04-08,"You are working hard to overcome your shyness now, for traveling through life is more difficult when you don't have someone with whom to bounce your ideas around. But getting what you want from others can be complicated if you don't go out of the way to express yourself. Hold tight to the highest ideals, even if the real world falls short of your expectations. Once you see the catalytic nature of what's in your mind, your hesitancy will vanish and the present moment will become a more interesting place."
leo,2010-04-08,"You are easily distracted by your desire for comfort now and will work harder so you can find pleasure in the realm of the senses. But you might still be left with a feeling of emptiness, even if you attain sensual satisfaction. The material world contains its own form of beauty today, but it will ultimately leave you cold, unless you're willing to extend yourself into the ethereal realms of spirituality."
virgo,2010-04-08,"You have a down-to-earth plan that can bring you closer to what you want now. But putting your scheme into practice is more complicated than it looks, especially with elusive Neptune transiting your 6th House of Work. Having a general strategy to reach your goals in some indefinite future may seem important, but it's much more crucial now to choose what makes the most sense in the present moment."
libra,2010-04-08,"Falling in love with an ideal can be magical until you have to deal with more mundane issues. But for now, your key planet Venus is locked in desire with spiritual Neptune, lifting your dreams out of this world and into the next. Be careful, for disappointment can catch you off guard when reality falls short of the aesthetic perfection that only exists in your imagination."
scorpio,2010-04-08,"You are willing to pay the price of disillusionment today because your fantasies are so convincing. It's as if you know what's going to happen, but still cannot stop yourself from falling in love, showing your vulnerability or making a commitment you know you won't be able to keep. Stop analyzing everything and trying to outsmart reality. Just raise your sails and let the winds of fate take you for a ride."
sagittarius,2010-04-08,"You may be truly inspired today but the closer you get to finalizing your plan of attack, the less clear you become about your goals. Needless to say, this can be problematic because you have to know where you are headed if you are going to get there. Instead of allowing yourself to be confused about your current direction in life, give yourself permission to float with the prevailing currents for a few days, until you decide on a concrete destination."
capricorn,2010-04-08,"You prefer to have your feet on stable ground, but now you might need to get used to standing on shifting sands instead. Maintaining balance could take up all your time, for it seems like everything is in a state of flux. Forget about building anything permanent now. Wait and see where the current energy takes you; once things start to settle back down you can think about creating a foundation to anchor your next phase of development."
aquarius,2010-04-08,"You may feel as if your friends and co-workers are turning your current beliefs into a joke now -- and you don't like it at all. You may be more technical in your outlook than others realize, but it's hard to rely on scientific judgments when you can see the amazing results. Don't waste your energy defending your position today; just stay in touch with the magic of the cosmos and your accompanying sense of wonder."
pisces,2010-04-08,"You aren't interested in trying to wrap words around your point of view now, for every time you speak up, you just seem to lead others further away from your truth. This can be rather confusing because you know exactly why you believe what you do. Nevertheless, it's not something you can easily communicate now, so leave the complex explanations for another day."
aries,2010-04-09,"You aren't sure what to make of today's events because you want to give everyone the benefit of the doubt. But it's tough to hold on to your fantasies when they are not supported by your friends and associates. Nevertheless, don't throw the baby out with the bathwater. Suspending judgment today may be more useful in the long run than giving up on your dreams."
taurus,2010-04-09,"It's not easy for you to establish boundaries today because your life seems to be more fluid than usual. You might set a rational limit for yourself, only to see it fade as you approach it. Don't waste too much energy trying to figure out what is the most sensible thing to do. Instead, let your intuition be your guide and save the heavy analysis for another day."
gemini,2010-04-09,"You may believe that your fantasies are growing out of control, but you're able to gain some perspective once you understand that this is just a temporary phase. Don't worry about falling into an abyss of illusion; the way out will be much easier than you think. Instead, luxuriate in the rich symbolism that is now arising from the hidden depths of your mind. You will be returned to your regularly scheduled program soon enough."
cancer,2010-04-09,"You may be temporarily incapable of describing your emotions to anyone else today, yet your disconnection with words allows you to simply experience your feelings without struggling to be understood. It's as if you've received special dispensation and are excused from justifying your current point of view. But don't completely withdraw from those you love; just being in their company will lift your spirits."
leo,2010-04-09,"There are people in your life now who are a total enigma to you. As much as you struggle to understand their behavior, you cannot put your finger on the elusive truth if you just stick to the facts. The information you are receiving is self-contradictory and won't lead you to a resolution. Instead of applying your web of analysis to the data, step outside the limits of language and let your intuition guide you on the next leg of your journey."
virgo,2010-04-09,"Although you have been given directions, you still may not be clear about what you are supposed to do today. Normally, you can be quite exacting about your work style, but now it's a challenge to come up with a plan that will put you on track to your goals. Asking for assistance from others can lead to frustration because no one can tell you what you need to know. It may feel uncomfortable, but your smartest strategy is to jump in and begin, even if you don't know what to do next."
libra,2010-04-09,"Today, your key planet Venus has you dancing to music that you cannot quite hear. There are strains of lovely melodies wafting through your imagination, but they are not quite clear enough for you to discern each note. Nevertheless, you are mentally stimulated to fill in the blanks and make up your own tunes. Don't worry if others can't understand your actions now; although you might be on your own for a while, you'll be able to reconnect soon enough."
scorpio,2010-04-09,"You are easily tempted by an unsolvable puzzle because you are driven to uncover the hidden answer. However, life seems like even more of a mystery today than it usually does, with no solution in sight. Instead of working harder to regain control over that which you don't understand, you may have to let go of your rational attempts to manage a current situation. Once you acknowledge that you're not in charge, your intuition can kick in and reveal your next step."
sagittarius,2010-04-09,"Since you are often capable of seeing the big picture, it's no surprise when your horizons widen to increase your view of the future. But paradoxically, the more you see, the murkier it all becomes. It's as if your lens on reality has become distorted, making it impossible for you to know what's really out there. You cannot rely on your senses now, so close your eyes and trust what appears within your imagination."
capricorn,2010-04-09,"Letting go of control isn't the easiest thing for you to do, but you actually could feel a wave of relief as you stop pretending that you are the master of the universe. Fortunately, your dreams can carry you along for now, even if they are not supported by reality. Don't worry about being practical today. Do what you must to fulfill your obligations to others, but give yourself a little vacation from the larger concerns you deal with every day."
aquarius,2010-04-09,"Just as you were becoming comfortable with letting others know how you feel, your mood shifts and what you previously said is growing less important. Although your friend or partner may be confused by your sudden change in attitude, you are also a bit uncertain as to what you are feeling and what it actually means. Don't try to figure it out; just roll with the waves and see where the currents carry you. When your clarity returns, you'll know what to do next."
pisces,2010-04-09,"If you can use your imagination creatively today, you'll be able to surprise others with your high level of productivity. But if you have to perform repetitive tasks for work that leave no room for originality, your frustration might get the best of you. Nevertheless, you should be able to handle your responsibilities by remembering that the weekend is near and that you will have time for more meaningful pursuits then."
aries,2010-04-10,"You might feel as if you are in over your head today and cannot figure out how to shift into reverse. Backing up seems impossible yet going forward is surely not a good idea. Fortunately, you may be able to turn things around, but it will take some creative thinking on your part. Bending the rules in your favor may not be enough; you might have to change direction and start over."
taurus,2010-04-10,"You don't like it when someone tries to get you to do something that's not in your best interest. You may feel as if you are being emotionally blackmailed today and you don't want to deal with the situation. You would rather kick back and enjoy yourself, rather than engaging in a family member's drama. Nevertheless, you can be quite effective in establishing limits around your involvement once you are pushed too far. Being clear in your resistance will make life easier later on in the day."
gemini,2010-04-10,"Your friends and family may grow frustrated with you today because you don't appear to be worrying about the same things that are bothering them. As far as you can tell, a current situation may pose temporary difficulties but will iron itself out without your intervention. You are willing to wait and see what happens, even if others are not. Visualizing your future in a positive light can be a powerful tool, but you'll have a better chance of success if you get more involved now."
cancer,2010-04-10,"You can feel the stress around you and you want to do something to make it go away. However, it may be apparent that others don't want you meddling in their affairs at this time. It's challenging for you to withdraw because you believe that your nurturing love can help. Don't take it personally and project your feelings of rejection on to anyone else; just let those around you have the emotional space they need at this time."
leo,2010-04-10,"You aren't willing to let anyone else take control of your daily schedule, even if you have let your calendar grow out of control. You may even resent the idea that someone wants to intervene on your behalf, for no one really knows your priorities. Instead of struggling with resistance now, try going with the prevailing currents for a while. You can always take back the reins when you are ready for the challenge."
virgo,2010-04-10,"Your key planet Mercury usually helps you to think clearly, but its connection with nebulous Neptune today can space you out. Even if you begin to get a healthy perspective, the Moon's visit to your 7th House of Companions indicates that someone could distract you. The problem is not your lack of focus; it's your tendency to judge yourself as less than adequate. Be careful about transforming self-directed anger into resentment of others, for the blame game is an unproductive detour."
libra,2010-04-10,"You may be ready to give up because you realize that your current tactics aren't working and you cannot control the actions of your friends by coercion. Unfortunately, they aren't falling into line and doing as you wish, but they may just be resisting your pressure. Instead of pushing harder to get your way, step back and give others room to breathe and make decisions on their own. Paradoxically, a retreat will actually improve your chances of getting what you want."
scorpio,2010-04-10,"Your two ruling planets, Mars and Pluto, are currently engaged in a winner-takes-all struggle, but it's actually a stalemate because there won't be a winner if anyone loses now. This will be a problem as long as you are in a competitive frame of mind. But you have the power to shift the paradigm from conflict to cooperation. By changing the rules of the game, everyone can come out ahead."
sagittarius,2010-04-10,"You may have big ideas about what you want to do later this year, but there seems to be so many potential obstacles now that you are tempted to give up before you even start planning your journey. If you are considering an educational opportunity, delay making your final decision until your current negativity passes. There's no reason to force the issue right away."
capricorn,2010-04-10,"It's challenging for you to get organized this weekend and your lack of progress on a project could make you quite grumpy. But don't take your frustration out on others or it will only compound your current problems. It's time for you to work smarter, not harder, or you'll exhaust yourself trying to finish what you started."
aquarius,2010-04-10,"Your friends and family may get on your nerves today as they become overly assertive. You may not realize it, but you are playing an important role in other people's dramas now. Unfortunately the more you resist, the more aggressive they become. However, you don't want to give in to unreasonable demands. Announcing your intention to remain non-committal until after the weekend could be enough to remove the immediate pressure and give you time to decide your next move."
pisces,2010-04-10,Your moodiness today can be more annoying to others than you realize. You might not understand why someone is acting standoffish toward you until you become aware that your current pickiness might be perceived as negativity. But your true motives will shine through if you can let go of your fear of failure. A temporary lack of focus won't jeopardize your big plans for the future.
aries,2010-04-11,"Your inner world is much more interesting now than the mundane events in your everyday life. Although you might be tempted to share your current desires with others, it may be wiser to keep them to yourself. Remember, some things are better left unexpressed; today, you might enjoy the fantasy more than the actual experience."
taurus,2010-04-11,"You know what you should do today, but you may be bored with the idea of meeting your obligations. It's even harder to stay on track if you are tempted by friends that are doing something exciting. You can play the possibilities through your mind with a variety of scenarios, but you still might not be able to make one work well enough to justify dropping your previous commitments. Don't stress about what you may miss; you'll get another opportunity for having fun soon enough."
gemini,2010-04-11,"You could lose your patience today and do something rash that surprises your friends and family. They might think that you are acting irresponsibly, but you see things quite differently. You've given a great deal of thought to your current options and may be willing to risk security for the chance to do something new and exciting. Ultimately, you believe that others will admire you now if you show originality in your approach to life."
cancer,2010-04-11,"You are able to forget your inhibitions for a while as you dream about going on an exciting journey to someplace far away. It really doesn't matter whether or not you actually go anywhere; the freedom that comes from thinking about your escape makes it all worthwhile. But as bold as you can be in your imagination, don't fight against the practical considerations that bring you back to your current responsibilities."
leo,2010-04-11,"You are in touch with your feelings, but may be frustrated because you cannot put them into words today. Your passion runs deep and your emotional reactions can be so extreme now that it can be wiser to keep them to yourself rather than burdening others with your drama. Although this is not a permanent solution to the situation, it will be easier to express yourself tomorrow."
virgo,2010-04-11,"You are probably more upbeat about your personal and business relationships today because you see how they support your goals. Still, you're aware that you aren't free to say what's on your mind, for you could upset the status quo if you do. Even if you are tempted to ask for what you want, it may be better to wait until midweek. Patience is your best strategy for now."
libra,2010-04-11,"Although you have high expectations, it's easy to bite off more than you can chew today because you'll probably underestimate the amount of time it takes to complete each individual task. Your list of chores may seem realistic to you, but others won't be surprised if you fall short of your promises. Don't be too hard on yourself; you can always finish your work over the next few days."
scorpio,2010-04-11,"You aren't happy with the current restraints on your self-expression. You have a lot to say today, but don't have the appropriate channel. Nevertheless, it's crucial to maintain a positive attitude, for discouragement won't help you get what you want. An alchemical transformation that turns a difficult situation into the magic of pure light is possible if you respect the limitations now being placed upon you."
sagittarius,2010-04-11,"The power of positive thinking could backfire on you today if you aren't willing to look at the possible pitfalls to your plan. You could get yourself into trouble because you might not take the time to consider any negative consequences of your current actions. There's no reason to expect the worst, but there's also danger in assuming only the best. Temper your optimism with a healthy dose of realism."
capricorn,2010-04-11,"If you let your friends talk you into breaking a rule today, you'll quickly wish you had been more cautious in your approach. Shortcuts might work for others, but you'll be more successful now by taking the tried and true path to your destination. Don't sell yourself short; you can cover more distance than anyone expects as long as you conserve your energy along the way."
aquarius,2010-04-11,"An overly optimistic attitude about your finances today can lead you to spend more money than you should. In particular, you would be wise to avoid an impulse purchase of something you really like, but could do without. Don't squander your money on anything that's non-essential now. A more practical approach to your cash flow may be less fun, but it will serve you better in the long run."
pisces,2010-04-11,"You could have stars in your eyes today, tempting you to reach beyond your normal limits. On one hand, this can lead to something wonderful as you take an opportunity you might otherwise pass by. But on the other hand, you could upset the security that you've worked to achieve by gambling your future on a risky venture. There's no simple answer to the choice you must make, so consider all options carefully before saying yes."
aries,2010-04-12,"You may be overly eager to get started on a new project today, but one thing after another reminds you not to be in such a rush. Nevertheless, you may not be willing to take no for an answer as you push harder against the resistance. Although being more forceful won't likely overcome the obstacles you now face, gentle patience can be the key to your success."
taurus,2010-04-12,"Accomplishing your goals seems more difficult than you thought it would be, but this is no time to give up. Although you may be frustrated by circumstances, your ideas are innovative and potentially valuable. Recognize the current setbacks as opportunities to strengthen your plans. It may take longer to reach your destination than you expect, but it will be well worth the extra effort."
gemini,2010-04-12,"You may wonder why you're spending extra time looking into the future when there's so much going on in the present moment. The truth is that planning for what's around the next bend in the road is nearly impossible now, for you cannot know where the current changes will take you. Temporarily letting go of your desire to be distracted by all the possibilities can help you get through a major transition."
cancer,2010-04-12,"Today you may be expected to nurture the very same people who normally take care of you. It could bother you if you're not being appreciated for what you do now, but you still need to deliver the goods. Even if you prefer the idea of withdrawing so others notice your absence, this kind of passive resistance will surely backfire on you. It's easier in the long run to just show up and tell the truth."
leo,2010-04-12,"You can see many good reasons for throwing caution to the wind and going ahead with your original plans. But it's confusing because there are also significant indications that you're on the wrong path. Although you could run into some stiff opposition to your ideas, it's much smarter to slow down your forward movement rather than stopping progress altogether. You have nothing to prove by getting anywhere in a hurry."
virgo,2010-04-12,Listen to your inner voice of common sense instead of taking your cues from friends or trusted professionals. Others may not see things the way you do and their well-intended advice will probably just lead you astray. Be willing to sacrifice your feelings of belonging to a greater cause because social action may be less important to you now. Concentrating on yourself for a while can be the catalyst needed to get you back on track.
libra,2010-04-12,"You are known for your skill of managing others in a difficult situation. Now, however, it's not easy to get the group settled down, especially if no one appears to be listening. You may be struggling with your current role as a negotiator because you don't have the patience to figure out everyone's different motives. Still, it's not that hard to be kind, even if you can't think about each person's possible reaction to what you might do."
scorpio,2010-04-12,"You are normally quite capable of thinking strategically, but today you may have reached the end of your rope and are very close to throwing out your previous plans. But impulsive actions won't benefit you or anyone else in the long run. They will only place you face to face with unnecessary resistance that will likely dissipate on its own if you don't push too hard at this time."
sagittarius,2010-04-12,"An odd mixture of positive intentions and negative encounters could make for a rather confusing day. You cannot decide if you should take the resistance at work as a sign that you need to change your direction. Or, perhaps someone's aloofness has you concerned about whether or not you did something wrong. Don't let fear sow the seeds of doubt and overcome your current potential."
capricorn,2010-04-12,"Although you know that a cautious approach to your goals usually works in your favor, today you are fighting back a high-level anxiety that is fueled by your anticipation. You are ready to let others know exactly how you feel, but you don't think that they are going to like what they hear from you. Trust your inner voice; intuition will lead you in the right direction. It may be smarter to wait before you speak, for you won't be able to take back what you say."
aquarius,2010-04-12,"You are independent in your thinking and are inclined to express yourself spontaneously today. Although your words can stir up an unexpected emotional reaction, it's still smarter to avoid getting pulled into a drama that's really not your business. Instead of allowing your feelings to guide your response now, tough analysis and sound logic should keep you on track."
pisces,2010-04-12,"You have a high level of self-esteem, but unfortunately you may not be able to rely on it when you need it later today. What makes it even more difficult is the fact that you cannot save a positive attitude like you would a computer file, to open up at a later time. But don't let the changing circumstances throw you for a loop. Wait it out; your optimism will return in a few days."
aries,2010-04-13,"You may be blindly pushing forward today because you mistakenly believe that your continued progress is more important than anything else. But someone's feelings can catch you off guard now if you don't take the time to consider the consequences of your current ambition. Although you might want to believe that your actions only concern you, there are many people affected by your choices."
taurus,2010-04-13,"You may be somewhat obsessive about finishing up old business today. However, your motives aren't as obvious to everyone else now, so it might be a good idea to take a bit of time to share what you've been hiding. The current cycle is coming to an end, and it's better for you if others know about the pressure you are feeling. Talking about your stress won't eliminate it, but it could make your life a lot more manageable."
gemini,2010-04-13,"You may be annoyed if you want to do something special with your friends yet they go ahead and make different plans without you. At first, you could feel hurt or rejected, but then you realize your newly found freedom is exactly what you need. You can always reconnect socially later in the week."
cancer,2010-04-13,"You may have a very clever plan now to get ahead at work. Unfortunately, you aren't overly motivated and might not try hard enough to make the progress you want. But the choice is yours; if you give up and take it easy today, you'll have no one to blame but yourself. However, if you decide to go for it, at least have the common sense to back off for a bit if you are receiving resistance from your co-workers."
leo,2010-04-13,"Just because things are making sense to you at work now, don't assume that you have everything in proper order. In fact, it's helpful if you recognize that you are probably missing an important piece of information. Keep in mind that your impulsive actions can throw others off guard if they believe that you have all the answers. Be smart and take the slow route instead of thinking that faster is better."
virgo,2010-04-13,"If you have been considering entering into a partnership with a friend or relative, read all the fine print in your agreement before signing anything today. Mercury the messenger planet is messing with you by holding up rose-colored glasses through which you see the world. There are important things happening now, so take your time to consider all the possibilities before settling on just one."
