SIGN,DATE,TEXT
libra,2015-03-02,"Your current concerns may stem from your uncertainty about using your recent accomplishments to solidify your position at work. Naturally, you don't want your past efforts to be for naught, yet circumstances are changing swiftly and you must change with them or be left behind. Concentrate on the best parts of your past achievements and consider how to repackage your skills for the future. Your mental agility is your key to success."
scorpio,2015-03-02,"It seems as if everyone is depending on you today, making you eager to deliver on all of your promises. However, your good intentions may fall to the wayside if you believe that someone is taking your contribution for granted. You're not interested in playing hard to get now; you truly want to do your part and more. Instead of letting your feelings sour, be honest and let others know what you need from them, too. You might be pleasantly surprised when they respond in a way that goes beyond your greatest expectations. The more open you are, the better."
sagittarius,2015-03-02,"Your much-anticipated travel plans are finally beginning to take shape now. You're at the threshold of a great adventure without knowing any of the details and previous resistance continues to fall away. You receive an extra burst of energy now as there are six planets moving through active fire signs. Fortunately, a lunar trine to realistic Saturn in your sign encourages you to concentrate on one single goal and work to make your dreams come true. Nearly anything is possible if you can narrow your focus and follow your heart."
capricorn,2015-03-02,"You are surfing on a creative high, but it's nearly impossible to find a sustainable pace. Luckily, you have the capability and stamina to handle even the most complicated projects now. Although someone else might be pulling the strings today, you still have enough latitude to move as you desire. Just remember that your determination is your greatest ally. Nevertheless, don't try to accomplish too much at once; as you well know, a methodical approach leads to your best work."
aquarius,2015-03-02,"Sorting out relationship dynamics may take more energy than you have to offer today. Although you set high expectations, you don't seem to get the results you want. Paradoxically, the more you know, the less certain you are about what you want. Step out of the rational world of knowing and into the illogical realm of feelings. Even if your emotions are less comfortable than your thoughts, this is an excellent opportunity to express what's in your heart in a new and innovative way."
pisces,2015-03-02,"Trying to distinguish your subjective needs from what makes the most sense can be tricky business. On one hand, you realize there are specific things you want to do today, and you won't be satisfied until you do them. On the other hand, you may lose patience with playing games and could lose a significant opportunity for fulfillment if you're unable to compromise. Just remember, this isn't about choosing one side or the other. There's plenty of room for several shades of gray between the black and the white."
aries,2015-03-03,"Although you have an abundance of innovative ideas today, you could squander your gift of ingenuity if you aren't careful. However, you might not know exactly what to do with your excess physical and spiritual energy. Wasting your time on something unimportant can be draining, but, fortunately, you won't likely be distracted for too long. You are at the peak of your creative cycle now, so go ahead and jump into every experience with the intent to maximize the opportunities that come knocking at your door."
taurus,2015-03-03,"You might not understand all the complex dynamics that are impacting your family relationships while the futuristic Uranus trines expansive Jupiter in your 4th House of Roots. Nevertheless, you can feel the electricity in the atmosphere now so you know something big is brewing. Don't get discouraged by your current lack of clarity. Maintaining your previously established course could be tricky today, yet being patient is still your best strategy until the energy settles down. Being the dependable one isn't always easy, but it's often the role you play the best."
gemini,2015-03-03,"You may be so overwhelmed by the wide array of tasks you need to complete today that you can't decide where to begin. As soon as you pick a specific plan, something unexpected happens that requires you to reconsider your strategy. Although your choices should prove to be the right ones in the long run, temporary frustration can set in if you don't get what you want right away. There are no absolute answers that will solve everything now. Nevertheless, your positive attitude is your most useful tool if you're not afraid to use it."
cancer,2015-03-03,"Stability seems highly overrated today as your optimism reveals potential success stories every which way you turn. But don't dive into a new project just because it looks like an easy cure to your restlessness. Too much searching for the next big thing can blind you to the joys of the present moment. Instead of feeding your current penchant for change, dig in your heels and create a little excitement right where you are. The magic begins within."
leo,2015-03-03,"Everyone seems to think your heart is like an open book now that the evocative Moon is moving through demonstrative Leo. However, chances are that no one actually knows your true desires, even if they attempt to convince you that they do. Unfortunately, your emotions can get in the way of your words, so you might not be very effective when you try to explain what you want. Tone down your expectations and practice flexibility; asking for less could ultimately bring you more than you need."
virgo,2015-03-03,"You may have been suffering in silence for too long with hidden tension at home or on the job. Taking a calculated risk to put things back in order is a good idea today because you have invisible cosmic helpers working on your behalf. However, you might feel so lucky that you can reach too far in pursuit of perfection. Remember, there's no reason to cling to the status quo; change the emotional dynamics in a relationship by putting your feelings out on the table and then wait for others to do the same."
libra,2015-03-03,"You feel blessed to have wonderful friends who are enthusiastic about being an integral part of your life. However, you may grow annoyed if they are more of a distraction now than it's worth. Nevertheless, your responsibilities are probably more negotiable than you realize. There's no need to take yourself so seriously; no one will fault you for enjoying yourself as long as you eventually return to your obligations. Spread your wings and fly while you have the chance."
scorpio,2015-03-03,"It doesn't matter how ingenious your thoughts are now; they aren't likely grounded in experience or logic. However, your intuition won't lead you astray; it's wise to act on your desires because the odds for fulfillment are high. But don't expect someone to show up out of the blue and deliver your fantasies. Enjoy playing out the possibilities in your mind without feeling the need to make them real just yet. Sometimes it takes a while for dreams to come true. Good things come to those who wait."
sagittarius,2015-03-03,"You are already drifting out into the cosmos, and the big picture becomes even bigger today. You're comfortable with your colorful day dreams, but it's time to put your grand plan into motion. Fortunately, the Moon and Jupiter are dancing in your 9th House of High Ideals now, motivating you to go to extremes to accomplish your goals. You are in a dynamic period of growth, so don't wait for a better moment to initiate decisive action. Combine your vision with your best intentions and give it all you got."
capricorn,2015-03-03,"You may not be aware of the driving intensity of your current ambitions, but this is not the time for analysis. Push steadily toward your goals because you have the necessary inner resolve to overcome almost all obstacles now. Set your mind on your destination and then don't let anything or anyone sidetrack you from your course. You are a force to be reckoned with today, so establish your priorities and refuse to take no for an answer."
aquarius,2015-03-03,"A close friend or ally might offer you extra support today as brilliant Uranus harmonizes with the big-hearted Leo Moon in your 7th House of Others. Even the most casual conversation could bring forth a flood of new ideas. However, no matter how hard you try, you cannot possibly pursue every path. Don't waste energy defending your strategy to the wrong audience. Stop walking on eggshells to avoid conflict; gently find a peaceful solution, instead. Follow your bliss and the rest will fall into place."
pisces,2015-03-03,"Although you might butt heads with someone at work, you won't likely get to the source of the squabble today. Your interactions with your coworkers aren't as simple as they seem on the surface, for unspoken feelings make attempts to clear the air awkward. Thankfully, you can reduce the emotional charge of an unpleasant situation by considering the larger picture, instead of only focusing on what's in it for you. Cooperation breeds success."
aries,2015-03-04,"Your passions are aroused today and you are anxious to tell the world what you want. Expressing your feelings in an acceptable manner can lead to a memorable outcome as romantic Venus joins unpredictable Uranus in your spontaneous sign. Although your social life is on the upswing, you still might have to deal with an emotional undercurrent that won't magically disappear on its own. Nevertheless, be adventurous now, live outside the constraints of negativity and open your heart!"
taurus,2015-03-04,"There is something about the experience of pleasure today that makes you purr with contentment, no matter what else is occurring in your life. You are attracted to trying nearly anything that's new and different while flirty Venus connects with unorthodox Uranus and buoyant Jupiter. Instead of remaining set in your ways, stay open to the extraordinary potential that exists in each moment. Take a risk and share your feelings; you can create wonderful memories now by doing what makes you the happiest."
gemini,2015-03-04,"If you want to spice up your life today, make a few phone calls and put some fun on your calendar. Today is not a day to idly sit by and watch others enjoying themselves when you should just jump in and join the party. But don't be satisfied with superficial interactions now when sincere conversations leave you with more enduring and honest connections. Speak from your heart; if you're lucky, you get out of a relationship whatever you put into it."
cancer,2015-03-04,"Even if you continue to ride the emotional roller coaster today, it won't carry you away from a very sweet encounter that's already on your radar. Getting together with a loved one to share a special meal might ignite romantic sparks. However, your fear of intimacy could close the door to a magnificent experience before it even occurs. Happily, if you commit to following your heart now, the potential love that is all around you has a chance to take flight."
leo,2015-03-04,"Wonderful news could be a welcome surprise today, but you must be receptive to the message or it might pass you by unnoticed. The current reward or acknowledgment probably won't be what you expect now, which makes it even sweeter. You may even receive an unexpected cash windfall or meet a very special person. Keep your eyes peeled, but don't try to control the flow of events; just enjoy the good fortune while it lasts."
virgo,2015-03-04,"It's much healthier to express your feelings than to keep them to yourself, especially now that the sensitive Moon is back in your sign. It's worth going out on a limb, even if you're nervous about the reaction you might receive. Although your assertive behavior is contrary to your natural tentative style, trying a totally new approach to life today gives you a fresh edge. Take plenty of time because once you begin to share your emotions, it may be difficult to stop. Stir up whatever seems stuck and rest assured your words will be catalytic in creating positive change."
libra,2015-03-04,"It feels as if everything will turn out for the best now while your key planet Venus shines on center stage. In fact, a lovely experience could be yours for the asking while the love planet harmonizes with propitious Jupiter. On one hand, you want take advantage of any opportunity to have fun. But, on the other hand, you may slip with respect to your duties and obligations. If you stay on track, you'll be able to do both -- work and play. Don't be lazy and wait for something incredible to happen; take a chance today and make some magic of your own."
scorpio,2015-03-04,"Your confidence is the ultimate key to your happiness today, even in the most difficult situations. In fact, it's as if you don't even have to work that hard for recognition and money. Naturally, it helps if you love what you're doing, since your attachment to the routines over a long period of time is what really pays off now. However, if you're not thriving in your current lifestyle, it's time to figure out a way to bring the missing pleasure back into your life. Do whatever makes you feel good about yourself and success will follow."
sagittarius,2015-03-04,"You can feel the emotional buzz and you can't wait to see what's around the next corner. If this cosmic energy doesn't bring love or romance, find other ways to express your creativity as bountiful Jupiter receives a delicious kiss from beautiful Venus today. Even if you have struggled recently, your enthusiasm is contagious now. Nearly everyone is more optimistic while in your presence, prompting them to seek you out for fun and games. It's a tough job being the life of the party, but if invited, just say yes."
capricorn,2015-03-04,"It's not about accomplishing more in the outer world now; it's simply about engaging your senses in new and different ways. You don't have to impress anyone with your success story. You only have to give yourself permission to relax and let down your guard. Entertain the notion of breaking the rules for once. Remember, this isn't a long-lasting transit, so you can get back to being more goal-oriented tomorrow. Even you reliable Goats need to kick up your heels now and then."
aquarius,2015-03-04,"You might feel as if no one is watching you and you can get away with some mischief today. However, don't push your luck too far or your day could implode when you least expect it. Thankfully, even if you go overboard, you may be able to put everything back on track quickly. Your charm works in your favor now, so joyfully accept the love that is all around you. Just don't be greedy and expect more than is available. Show your gratitude by seeking satisfaction from your current blessings, rather than longing for something else."
pisces,2015-03-04,"Everything at work may be going so well now that you're secretly concerned about which good feelings you should really trust. You might want to hold something in reserve in case things don't turn out as you planned. Fortunately, your destiny is within your control if you decide to consciously wake up and take preemptive action. Don't wait for something unexpected to occur; imagine the best-case scenario and then make it happen. Opportunity may be knocking, but you must actively let it in or go out and meet it halfway to produce the results you want."
aries,2015-03-05,"You can't figure out why you feel anxious today, so you might as well stop trying. It's as if the prescription lenses on your glasses keep changing, making it impossible to trust your vision. Although you may think you know exactly what is going on, the facts don't add up correctly. Forget about comprehending the big picture now that the Virgo Full Moon lands in your 6th House of Details. Rather than knowing a little bit about everything, you are better off understanding a lot about the specific work at hand."
taurus,2015-03-05,"You might feel like a little kid today, eager to play hooky and follow every whim while the Virgo Full Moon highlights your 5th House of Play. You can see things in new and unusual ways and you're not afraid of taking an experimental approach to experiences now. Even if the outcome is not what you expect, you probably won't have regrets when all is said and done. Nevertheless, you can still run into trouble if you choose to bury important facts because they could impact a significant decision. Remember, ignorance is not bliss, so pursue the truth no matter where it leads."
gemini,2015-03-05,"Paradoxically, you might benefit from a bit of unexpected stress today as the picky Virgo Full Moon in your 4th House of Emotional Roots conflicts with your not-so-picky Gemini Sun. However, this personal dilemma motivates you to reach a critical decision. You are at a fork in the road and must choose one path. Although you will have to live with the consequences of your current choice, you don't need more time to think it over. You have enough information at your disposal; the moment is now to use your knowledge for the good of all."
cancer,2015-03-05,"You want others to be as responsible as you, but you're not in a position to judge them for their shortcomings. The critical Virgo Full Moon brightens your 3rd House of Communication, prompting you to talk about your concerns with your closest friends. However, an honest discussion might reveal that you are tempted to walk away from your obligations; your initial observation is likely more about yourself than anyone else. There's no need to further rationalize your emotions now. Just don't be so hard on someone who is simply doing what you wish you could do yourself."
leo,2015-03-05,"You may be spinning in circles today because there are hidden influences destabilizing your world. However, you have no one to fight if you're unable to see your enemy or hunt down the source of a problem. The Virgo Full Moon accentuates your 2nd House of Core Beliefs, testing your values by confronting you with uncertainty and confusion. There's no need to try to control something that is beyond your current reach. Happiness might just be your reward for remaining open to the mysteries of the universe."
virgo,2015-03-05,"Your feelings are all over the map today as the Full Moon in your sign heightens your emotional sensitivity, no matter how much you want to be rational. Your moods aren't very stable now, especially if you are trying to build a relationship on a false assumption. Although your current changes aren't necessarily long lasting, you would be wise to pay close attention to anything that is falling apart. Don't get pulled off track; demonstrate your strength of purpose by focusing on whatever needs to be fixed and ignoring the rest."
libra,2015-03-05,"Your emotions might not conform to other people's expectations today, creating both excitement and frustration. Don't worry if the Virgo Full Moon's presence in your 12th House of Imagination means that you cannot neatly fit into a compartment that someone has created for you. Your unconventional energy will eventually settle back down, but it could take a few more days before you return to your regular routine. In the meantime, continue coloring outside the lines and your closest friends will support your burst of inspiration in due time."
scorpio,2015-03-05,"Your friends may question your actions today if you close your eyes and check out of a conversation. Contrary to their beliefs, you are not engaging in escapist behavior; rather, you are doing important creative work. The Virgo Full Moon sparkles in your 11th House of Long-Term Goals, activating dreams of future times and distant lands. But even if you're drifting in and out of your imagination, you can set the stage for what's ahead by bringing your thoughts back down to earth and being as practical as possible when executing your plans."
sagittarius,2015-03-05,"You might feel lost as you try to bridge the gulf between your professional obligations and your philosophical approach. Today's analytical Virgo Full Moon illuminates your 10th House of Career, temporarily demanding that you set aside your personal feelings while you attend to business. Nevertheless, it's not an all-or-nothing proposition. Consciously acknowledging your inner process supplies the necessary key that helps you navigate through the outer turmoil. Peace begins at home."
capricorn,2015-03-05,"It's no simple task to keep your goals in perspective today because the narrowing Virgo Full Moon shines in your expansive 9th House of Big Ideas. The tiniest detail might suddenly become your ultimate concern as a current project morphs into something entirely different from your expectations. Your role at work is changing, but there's no need to get bent out of shape. Radical reactions won't help you in the long run; keep calm and carry on."
aquarius,2015-03-05,"You might be struggling with existential questions about reality today as the Virgo Full Moon lights up your 8th House of Transformation. A current relationship may become unmanageable now as the power dynamics shift suddenly. Profound changes make it nearly impossible to figure out what to do next. However, this uncertainty isn't a result of any shortcoming on your part, so push away all self-doubt. Postpone important decisions until next week when your clarity returns. In the meantime, take one tiny step after another. Even small gains now will eventually add up to success."
pisces,2015-03-05,"Even the best relationships seem like an enigma today as the perfectionist Virgo Full Moon rattles your 7th House of Others. A close friend or partner might suddenly become overly demanding of your time or critical of your work now, and the most casual interaction could be emotionally overwhelming. Thankfully, retreating into your imagination offers everyone a bit of much-needed breathing room. Paradoxically, taking care of yourself first deepens your well of compassion for the rest of the world in the long run."
aries,2015-03-06,"There's no reason to waste words rationalizing your actions now, since it appears the more you share your thoughts, the less clear others become. It isn't that you're on a wrong track; it's just that you can't explain yourself very well today. Channel your copious energy into your work because it's critical that you live up to your commitments without further excuses. Promise less and then surprise others by delivering more."
taurus,2015-03-06,"You wish you could garner more support from your coworkers today, but you might be feeling so outrageously confident that you inadvertently ask for too much. Thankfully, your charming nature is quite endearing as long as you don't take someone for granted. Respect other people's limits while acknowledging the constraints of the current circumstances. Being true to yourself is your best strategy now, as long as you give others the chance to do the same for themselves."
gemini,2015-03-06,"You logically know that narrowing your focus can help you accomplish more at work, but you still can't resist checking out every new distraction that comes your way. You're curious about every person you encounter and are eager to engage in an interesting conversation over performing another boring task. Unfortunately, you might have to bite the bullet and postpone expanding your horizons for a little while. There's no reason to complain when you have so many options at your disposal; just do your job today and return to your explorations tomorrow."
cancer,2015-03-06,"Your coworkers might well-intentionally make promises that are impossible to fulfill today. Rest assured no one is trying to mislead you on purpose; it's just easy to be swept up in a moment of sheer optimism. It's wise to take commitments with a grain of salt now, without assuming that others will follow through on what they say. However, you can still be responsible for your own actions so you don't need to directly involve anyone else and then feel disappointed if they let you down."
leo,2015-03-06,"You can make even the most boring chore sound like a ton of fun today, but it will still be a drag, no matter how much you dress it up. Your natural ability to dramatize the facts might also be useful for creating an excuse if you want to avoid an unpleasant task now. Nevertheless, be careful not to stretch the truth so far that you get caught in your own web of deceit. Sometimes it's more magical to accept things as they are than to transform them into something else."
virgo,2015-03-06,"Although you are usually quite exacting in how you put facts together like puzzle pieces, you're tempted to bend reality in your favor today to make them fit. Ironically, you might not even be aware of your current subjectivity. Luckily, you're intelligent enough to strive for an objective approach. There's no need to exaggerate; the truth is more powerful than any story you could ever make up. Take the highest road possible and just be honest."
libra,2015-03-06,"Although your senses may be overstimulated today, your irrational fascination with a new idea could steer you into the weeds. The attractions of your key planet Venus are still pulling you all over the place because she is traveling through spontaneous Aries. However, the single-minded Virgo Moon prevents you from fulfilling your fantasies. Reaching satisfaction later this evening when the Moon is back in your sign."
scorpio,2015-03-06,You are tempted to sweeten a bitter pill with a spoonful of sugar today because you think you might have a better chance of being heard if you're extra nice to everyone. But your strategy of playing the role of the perfect messenger is tricky business. Don't jeopardize your credibility by embellishing your story for the sake of temporary harmony. It's better to be acknowledged for telling a difficult truth now rather than being admired for creating a work of fiction.
sagittarius,2015-03-06,"You might not think you can reach your goals now, especially if you let self-doubt creep into the picture. Normally, your unflagging confidence carries you through periods of uncertainty so you don't feel lost. But you could get so hung up on an unimportant detail today that it casts a shadow on the big picture. Fortunately, you don't have to fall victim to your current obsession if you simply remember to keep your eyes on the distant horizon. Dramatically altering your perspective gives you more a wealth of options and improves your chances for success."
capricorn,2015-03-06,"Your current enthusiasm about your latest new project might stir a lot of interest today. Nevertheless, you must have valid data to support your plan or others will abandon you just as quickly as they initially joined in. Don't make waves; finish out your workweek by delivering on your commitments. If your current idea is really as lucrative as it sounds, it will still be waiting for you next week. Remember, the tortoise, not the hare, wins the race."
aquarius,2015-03-06,"Following a hunch out of the blue often works in your favor, but today a sudden change of direction might create more trouble than it's worth. You can visualize the potential in almost every situation now, but your optimism makes it difficult to see things as they truly are. Take a little extra time to objectively analyze the circumstances before signing on to be part of the team. It's wiser to see everything in its true light than in the rosy glow of your idealistic dreams."
pisces,2015-03-06,"Your unflagging loyalty is a real gift to your closest friends, but your exuberance can grow out of hand now. Although everyone appreciates your vote of support, it's wise to save your approval until you have done the necessary research to flush out the facts. Performing a reality check is more important than ever. Recognizing the truth today can save you from unnecessary discouragement tomorrow."
aries,2015-03-07,"An urgent issue continues to overshadow your day, and you may feel as if you can't put off addressing it any longer. But be careful about taking the quick and easy way out; whatever you do, don't stop short of making your point. The Moon's current visit to your 7th House of Companions tempts you to hold your tongue for the sake of someone else's feelings. There's no need to push too hard for immediate resolution today but make sure that you share whatever you need to say as clearly as possible. Telling the truth is an act of kindness."
taurus,2015-03-07,"It seems as if the hand of fate is in control of your interpersonal interactions today. Something odd is happening and you can't put your finger on it. The more you try to remember the specific issues that set your feelings into motion, the less certain things become now. Although there could be unknown factors influencing your day, don't give up. Your positive attitude is still enough to sway circumstances in your favor. When push comes to shove, you're the master of your own destiny."
gemini,2015-03-07,"A lighthearted conversation could get sticky today, especially if everyone tries to cling to their positions without being open to negotiation. Even a discussion that appears to be heading somewhere productive might quickly bog down as soon as you assume your perspective is the best one. However, your resistance begins to fade when you accept that individuals can have differing valid points of view. Entertain the magical potential of each alternative instead of worrying about what might go wrong. Variety is the spice of life."
cancer,2015-03-07,"You can appear even-tempered today, even if your moods are more extreme. A minor power struggle at home could generate an emotional tidal wave, yet you might not let on how much the stress is affecting you. Releasing your attachment to your dreams enables you to remain honest without having to hide your feelings. Projecting objectivity is a sensible strategy that helps to alleviate the tension and open the channels of communication."
leo,2015-03-07,"It's all too easy to just acquiesce and go along with someone else's agenda today even if you're aware of the imperfections in their plans. You're more accommodating now and are willing to make allowances for other people's shortcomings. However, don't just say yes to everyone who asks you for a favor. It's a real gift to support your friends by offering a helping hand as long as you don't set aside your own goals along the way. Your generous spirit won't go unappreciated by those who matter."
virgo,2015-03-07,"You believe that a straightforward approach to your chores is the most productive route today, but your intensity might be bothersome to those around you. You're quick to turn a complex set of tasks into a simple concrete plan, leaving others in awe of your practical wizardry. Nevertheless, you're still likely to cause trouble now by stepping on someone's toes as you proceed. Being efficient is an admirable goal, but it isn't worth the risk of upsetting friends and family. You can create a win-win situation by taking the time to include those you love in the process."
libra,2015-03-07,"You might sound more easygoing than you actually feel today. Someone may even think you're so ambivalent that you can't make a simple choice on your own. However, the gracious Libra Moon gives you the wisdom to go along with others for the sake of establishing a stronger bond. You're prepared to express your opinions once you're comfortable with the dynamics of the situation, which may take a while longer. But rather than engaging in an unimportant squabble, speak up only when it really matters. Trust your instincts when it comes to sharing your heart."
scorpio,2015-03-07,"A window of opportunity appears to be shutting today, yet you are not quite ready to make a leap of faith. Although you are usually capable of asserting your will when necessary, you're reticent to express what you need now. Fortunately, a friend may provide a spark of encouragement that enables you to move past your own resistance and reach for the stars. Following the advice of a trustworthy ally makes all the difference in the world."
sagittarius,2015-03-07,"Alternating waves of uncertainty and confidence finally give way to calmer waters today. Luckily, your feelings are bolstered by your friends and family. Instead of struggling to justify your choices, all you need to do is show up and others seem to approve. The positive feedback may seem puzzling at first, but there's no room for self-doubt; the time to act is now. Be grateful for your support network and keep your focus on the future."
capricorn,2015-03-07,"You are cool-headed today, possessing the strategic objectivity of a master chess player. Your skills are highly marketable, which is useful when pursuing your ambitions. In fact, you have an excellent chance of reaching your goals now. Although your emotionally detached logic may be appropriate at work, it comes across as cold and unfeeling to family members or friends in a domestic setting. Take time and connect on a heart-to-heart level for satisfaction that's beyond measure."
aquarius,2015-03-07,"It's as if you are lifted high above the chimney tops and humdrum worries of the mundane world as your imagination soars to new heights. But you may be hesitant to relinquish your earthy subjectivity because you're afraid you might not be able to return to ground level when duty calls. Nevertheless, worrying about being practical isn't in your best interest today; your responsibilities will still be there tomorrow. In the meantime, explore the amazing possibilities that lay dormant in your dreams just waiting for you to discover them."
pisces,2015-03-07,"Relationship dynamics continue to shift, making it nearly impossible to figure out where you will land. On one hand, your dreams are more colorful and vibrant, putting you directly in touch with the supernatural realms. On the other hand, your visions also seem more real and reachable than ever. Don't panic; your common sense will keep your feet on the ground now even when your thoughts drift off into space."
aries,2015-03-08,"You may wish you could be a hermit today, but previous obligations to others might stand in your way. You don't mind being in the company of someone you admire, but you're not interested in playing a supporting role in anyone else's drama now. Even if you are socially oriented by nature, it's healthier to get back in touch with your own needs than to be distracted by trying to meet another person's expectations. Spending some quality time alone enables you to cultivate deeper connections later on."
taurus,2015-03-08,"Although you might instinctively know that slowing down is wise, you still could resent the limitations that your current commitments place upon you. Instead of stubbornly fighting against the resistance you face today, just let go of your personal agenda for a while. Your path is in the process of opening and will continue to do so if you don't pressure everyone to follow your plan. Relax and go with the flow if you want others to support your efforts. Keep calm and trust the process."
gemini,2015-03-08,"You're not very interested in listening to other people's criticism today. It isn't that your self-image is based upon idealistic illusions; it's just that you can see the flaws in your relationships as well as anyone else. Thankfully, you know your feelings come and go, like the rising and falling of the tides, so it's pointless to struggle against strong currents when your efforts would be futile. Wait for the tide to change before announcing your ambitious intentions for the future."
cancer,2015-03-08,"Although nearly everyone seems to go out of the way to be nice to you now, you can intuitively sense if they're being shallow. You don't like it when anyone says positive things just to get your attention. However, other people may genuinely want to be your friends. Moving past your fears and expressing your concerns will force the issue, enabling you to see if your initial suspicion was well founded. Be honest; maintaining your integrity is more important than anything else."
leo,2015-03-08,"There may be noticeable forward movement concerning family dynamics today, but resolution still isn't progressing as fast as you wish. Everything is taking more time than it should, so your actions don't seem to have the desired impact. But rather than being too self-critical or becoming frustrated, a smarter strategy now might be to take a step back and retreat. Stop chasing your tail for no reason; instead, be kind to yourself and replenish your energy reserves while you have the chance."
virgo,2015-03-08,"An inkling of self-doubt could lead you to reconsider a recent decision, especially if you were not realistic about assessing your abilities. Your assumptions may be totally irrational now and your expectations markedly exaggerated. However, you will begin to see things in their proper light again very soon. Don't quit prematurely; you might feel discouraged today, yet the situation will likely work out beneficially in the long run. Believing in yourself is the first step to success."
libra,2015-03-08,"Your emotional expression might be blocked today, but you are probably willing to shift your attention to long-term career goals. Make sure that your interest in professional aspirations isn't just a means of escaping from your personal problems. Paradoxically, you may reflect back on this time with appreciation for everything you had to endure as circumstances required you to make constructive changes. Don't waste energy fighting the inevitable. Letting go of control now helps to make room for new opportunities around the next corner."
scorpio,2015-03-08,"You may be a harsh judge of yourself or others, and could inadvertently push a long-time ally away. But regardless of what you actually do today, fate ultimately plays a deciding role in the outcome of events. It's not worth the effort to limit your options, even if you can't see the positive possibilities of the current situation. Thankfully, most minor problems seem bigger now than they actually are and will resolve naturally in just a few days. Instead of placing so much weight on the future, just go along for the cosmic ride and see where you land."
sagittarius,2015-03-08,"The tables are turned and you might be having a tough time keeping up with everyone in your life now. Some of your closest friends or relatives appear to be moving faster than you are today, yet you're not feeling particularly motivated to catch up. Everyone has a different role to play in this life, so you don't have to maintain a hectic pace unless it's warranted. Acknowledging you can't do it all might make you feel uncomfortable. Nevertheless, letting go of dreams that have not panned out gives you the chance to find ones that will make you happier in the long run."
capricorn,2015-03-08,"Your persistently practical outlook on life enables you to be less emotional about cutting your losses  and moving on. However, it's not a good idea to react too quickly because vulnerable Venus bumps into somber Saturn today, subduing pleasure and delaying gratification. You might sell yourself short now, so wait a few days before making any significant decisions. Although the odds don't appear to be in your favor yet, the energy will shift in response to your good intentions and unwavering heart."
aquarius,2015-03-08,"It isn't wise to pin all your hopes for personal satisfaction on a romantic relationship because you would be better off now to aim for a higher expression of love. Sensual enjoyment is not completely out of the question, but a deeper friendship and a more spiritual connection bring you greater happiness at this time. Nevertheless, even if the fulfillment of a wonderful fantasy seems out of reach today, don't let that stop you from aspiring toward becoming a more compassionate human being. Instead of searching for the perfect partner, strive to be the best person you can be."
pisces,2015-03-08,"Maintaining a cheerful attitude can be challenging today, especially if you are feeling as if you have missed your chance to achieve satisfaction. Don't give up on your old dreams, even if you are disappointed by the current course of events. Your vision is being tested now; it's not a viable option to take the easy way out by just discarding what's important to you. Keep the faith, no matter what. Honoring your values rather than your goals is the fastest way to rediscover your center."
aries,2015-03-09,"You can't help but say yes to a special invitation today, even if you think you should be more practical. You get along famously with others while your key planet Mars is harmonizing with joyful Jupiter. Nevertheless, don't take the easiest path just because you can; putting in a little extra effort could turn a wonderful opportunity into the most extraordinary one ever. The more fun you have, the more progress you make toward reaching your goals. Go for the gold and give it your absolute best."
taurus,2015-03-09,"You might be needlessly licking your wounds from an emotional disappointment yesterday. Although warrior Mars is waving his banner today, you don't have to go to battle to achieve a victory. The truth is you only need to be honest and speak from your heart. However, be ready to back up your words with action, if needed. There's no reason to look behind you when there is so much potential just ahead."
gemini,2015-03-09,"You are motivated to make a name for yourself by climbing the ladder of success today, and it appears as if your efforts will soon be rewarded. However, your outward accomplishments may not be as important now as your recent change of attitude. Even if reaching your goal takes longer than you expect, your confidence allows you to shine like a star. Friends and coworkers support your ambitions because they respect and admire you. Don't abuse anyone's trust by making false promises. Your authenticity is the key to your success."
cancer,2015-03-09,"Although you are often happy to play the role of a nurturing friend, you have a tricky time balancing your feelings due to the deeper emotions that are working their way to the surface today. It's as if there are contrary sides to your personality vying for recognition. This inner conflict may be just as confusing to you as is to others. Nevertheless, you can avoid a misunderstanding if you're straightforward about your complicated intentions right from the start."
leo,2015-03-09,"Ironically, you feel good about what you see in your future, but you may be missing an important piece of the puzzle. Instead of only concentrating on the approval you receive from others and the good fortune coming your way now, look within yourself to create a more meaningful existence. Reconsider your basic values, analyze your recent assumptions and uncover hidden issues, even if there are more thorns than flowers. Everything is less scary in the light of awareness."
virgo,2015-03-09,"You are highly capable of managing your business affairs now, but unexpected assistance from a good friend or friendly advice from a coworker could make your life a lot easier. Naturally, you can be your own superhero, but today's cosmic energy is so positive for relationships, it's not smart to go off and do something important by yourself. Involving others in your activities encourages camaraderie and makes the day one to remember."
libra,2015-03-09,"You can express yourself with an assertive flair today, especially through artistic creation or spontaneous behavior. Unfortunately, words might fail you now, so don't bother trying to explain your emotions; follow your instincts and demonstrate your feelings, instead. When all is said and done, your actions really do speak louder than anything else."
scorpio,2015-03-09,"You don't need to tone down your intensity today; your powerful emotions are compelling and your friends and acquaintances will probably want more of you rather than less. You are so highly attuned to sexy Mars that it's nearly impossible to wipe that all-knowing smile off your face. Luckily, exuberant Jupiter encourages you to take charge. Just remember to consider your desires carefully before sharing them with someone else. Otherwise, you might receive what you wished for, even if it's not in your best interests."
sagittarius,2015-03-09,"Your high spirits are inspirational today as optimistic Jupiter raises new possibilities everywhere you look. The secret to your success is to align your heart with energetic Mars and act on your desires. Thankfully, expressing your emotions moves you closer to someone you really like. Although love is favored now, don't become so sure of yourself that you miss the obvious signals right in front of your face."
