SIGN,DATE,TEXT
gemini,2016-02-16,"The Twins are known for their gift of gab and keeping a conversation light and easy. But sometimes you can annoy people with your witty repartee that tap dances around the real issues. However, messenger Mercury's alignment with transformational Pluto pulls you into the underworld and compels you to talk about subjects normally hidden in the shadows. Don't waste this powerful moment searching for the nearest exit. Going deep maximizes the potential for positive change."
cancer,2016-02-16,"You're sensitive to the perspectives of others even if they don't support your current actions. You might try to avoid an intense conversation today, but people won't leave you alone until you finally agree to engage. However, the process of honest dialogue can raise uncomfortable feelings that alter your basic assumptions about relationships. It's not fun stepping into the uncertainty of emotional transformation, but you will emerge with a new direction and increased self-worth. No pain, no gain."
leo,2016-02-16,"You may have initiated an intense reevaluation of your lifestyle during the holiday season, revisiting your concerns throughout this month. Now it's time to make a commitment, focus your intentions and put a concrete plan into motion. But don't attempt to change too much all at once. Start small and don't backtrack instead of turning your life inside out and then falling back into old habits. Making several minor improvements to your daily routine one at a time will produce lasting results. Slow and steady wins the race."
virgo,2016-02-16,"Your need to be understood can make you quite aggressive in your communication today. You might not ask whether or not someone is interested in what you have to say; you just go ahead and share what's on your mind anyhow. However, you won't find satisfaction in spewing your intense reactions where they're not invited. You can still make your point; just take the time to confirm that your audience wants to go along for the ride before you grab the wheel."
libra,2016-02-16,"You're not willing to let go of a piece of your past, even if you would be better off without it. In fact, you can be quite obsessive today, as if you need one last dance with nostalgia before moving on. Thankfully, you've reached a transition point and are already anticipating what comes next. However, there's no reason to force the process. Give yourself permission to sink into your memories; you still have time to recover buried treasure before heading out to explore new lands."
scorpio,2016-02-16,"You might not be able to fight the urge to say what's on your heart. Even if you recently avoided the intensity of taking someone to task, it's nearly impossible to keep your feelings quiet today. Honesty is the best policy, but you will only make your life more difficult by being too blunt. No matter what news you have to share, it can be done in a constructive and compassionate manner. Kindness is the key to your success."
sagittarius,2016-02-16,"Your world will seem in perfect order today if your professional ambitions support your idealistic philosophy of life. But you may sense trouble brewing if your values are pulling one way while your career trajectory is otherwise aimed. Everything doesn't need to be in alignment just yet, but you must create a sensible plan that you can execute with finesse. Being true to yourself is essential, but the practicalities of everyday life cannot be ignored."
capricorn,2016-02-16,"It's your intention to be evenhanded while dealing with difficult political dynamics at work today. However, your patience is growing thin and your true feelings might overwhelm your strategic thinking. Even your best-laid plans can fall apart as circumstances change in unexpected ways. Work with your current intensity, but don't let it get the best of you. Although flexibility is your friend, there's no reason to overreact by changing your goals. Modify your approach and your method without altering your destination."
aquarius,2016-02-16,"You have a lot on your mind today, but might choose to keep most of your opinions to yourself. Although you put a lot of effort into maintaining a sunny disposition on the surface, some folks will still see through your pleasant veneer. Ultimately, it's less awkward to reveal your thoughts, especially since honesty is so important to you. Even if people have a hard time with your ideas at first, they will get over it eventually. Luckily, you already know you don't have to conform to the group to be well respected."
pisces,2016-02-16,"You may find yourself in the middle of a squabble with friends today, and it's possible that your disagreement stems from divergent values. However, it's tricky to maintain a close relationship now if your likes and dislikes seem so vastly different. Chances are you've covered this ground before, but don't let its familiarity pull you into the same conclusions as the previous rounds. You're moving into new territory and you can take the current interaction in an entirely new direction. Instead of assuming resolution is required, seek common ground and understanding, instead."
aries,2016-02-17,"Your natural tendency to run the show can be blown out of proportion today. Your ability to visualize the best way to complete a project tempts you to exert control over your coworkers. But you may be so certain of your plan that you miss what your associates are bringing to the table. Relaxing the rigidity of your single-mindedness will be a relief to everyone, including you. There are many roads that lead to the same destination. A healthy exchange of ideas produces a successful collaboration."
taurus,2016-02-17,"Your plans to embark on a great adventure have gone through plenty of ups and downs over the past couple of months. Following the twists and turns of your schemes has been an exhausting task for your friends. Finally, you can solidify your itinerary, but convincing others that your current decisions are final is another story. Fortunately, there's no need to try so hard to prove you mean business. Let your actions speak for you rather than your words and everyone will be suitably impressed."
gemini,2016-02-17,"The Twins are known for their gift of gab and keeping a conversation light and easy. But sometimes you can annoy people with your witty repartee that tap dances around the real issues. However, messenger Mercury's alignment with transformational Pluto pulls you into the underworld and compels you to talk about subjects normally hidden in the shadows. Don't waste this powerful moment searching for the nearest exit. Going deep maximizes the potential for positive change."
cancer,2016-02-17,"You're sensitive to the perspectives of others even if they don't support your current actions. You might try to avoid an intense conversation today, but people won't leave you alone until you finally agree to engage. However, the process of honest dialogue can raise uncomfortable feelings that alter your basic assumptions about relationships. It's not fun stepping into the uncertainty of emotional transformation, but you will emerge with a new direction and increased self-worth. No pain, no gain."
leo,2016-02-17,"You may have initiated an intense reevaluation of your lifestyle during the holiday season, revisiting your concerns throughout this month. Now it's time to make a commitment, focus your intentions and put a concrete plan into motion. But don't attempt to change too much all at once. Start small and don't backtrack instead of turning your life inside out and then falling back into old habits. Making several minor improvements to your daily routine one at a time will produce lasting results. Slow and steady wins the race."
virgo,2016-02-17,"Your need to be understood can make you quite aggressive in your communication today. You might not ask whether or not someone is interested in what you have to say; you just go ahead and share what's on your mind anyhow. However, you won't find satisfaction in spewing your intense reactions where they're not invited. You can still make your point; just take the time to confirm that your audience wants to go along for the ride before you grab the wheel."
libra,2016-02-17,"You're not willing to let go of a piece of your past, even if you would be better off without it. In fact, you can be quite obsessive today, as if you need one last dance with nostalgia before moving on. Thankfully, you've reached a transition point and are already anticipating what comes next. However, there's no reason to force the process. Give yourself permission to sink into your memories; you still have time to recover buried treasure before heading out to explore new lands."
scorpio,2016-02-17,"You might not be able to fight the urge to say what's on your heart. Even if you recently avoided the intensity of taking someone to task, it's nearly impossible to keep your feelings quiet today. Honesty is the best policy, but you will only make your life more difficult by being too blunt. No matter what news you have to share, it can be done in a constructive and compassionate manner. Kindness is the key to your success."
sagittarius,2016-02-17,"Your world will seem in perfect order today if your professional ambitions support your idealistic philosophy of life. But you may sense trouble brewing if your values are pulling one way while your career trajectory is otherwise aimed. Everything doesn't need to be in alignment just yet, but you must create a sensible plan that you can execute with finesse. Being true to yourself is essential, but the practicalities of everyday life cannot be ignored."
capricorn,2016-02-17,"It's your intention to be evenhanded while dealing with difficult political dynamics at work today. However, your patience is growing thin and your true feelings might overwhelm your strategic thinking. Even your best-laid plans can fall apart as circumstances change in unexpected ways. Work with your current intensity, but don't let it get the best of you. Although flexibility is your friend, there's no reason to overreact by changing your goals. Modify your approach and your method without altering your destination."
aquarius,2016-02-17,"You have a lot on your mind today, but might choose to keep most of your opinions to yourself. Although you put a lot of effort into maintaining a sunny disposition on the surface, some folks will still see through your pleasant veneer. Ultimately, it's less awkward to reveal your thoughts, especially since honesty is so important to you. Even if people have a hard time with your ideas at first, they will get over it eventually. Luckily, you already know you don't have to conform to the group to be well respected."
pisces,2016-02-17,"You may find yourself in the middle of a squabble with friends today, and it's possible that your disagreement stems from divergent values. However, it's tricky to maintain a close relationship now if your likes and dislikes seem so vastly different. Chances are you've covered this ground before, but don't let its familiarity pull you into the same conclusions as the previous rounds. You're moving into new territory and you can take the current interaction in an entirely new direction. Instead of assuming resolution is required, seek common ground and understanding, instead."
aries,2016-02-18,"Your natural tendency to run the show can be blown out of proportion today. Your ability to visualize the best way to complete a project tempts you to exert control over your coworkers. But you may be so certain of your plan that you miss what your associates are bringing to the table. Relaxing the rigidity of your single-mindedness will be a relief to everyone, including you. There are many roads that lead to the same destination. A healthy exchange of ideas produces a successful collaboration."
taurus,2016-02-18,"Your plans to embark on a great adventure have gone through plenty of ups and downs over the past couple of months. Following the twists and turns of your schemes has been an exhausting task for your friends. Finally, you can solidify your itinerary, but convincing others that your current decisions are final is another story. Fortunately, there's no need to try so hard to prove you mean business. Let your actions speak for you rather than your words and everyone will be suitably impressed."
gemini,2016-02-18,"The Twins are known for their gift of gab and keeping a conversation light and easy. But sometimes you can annoy people with your witty repartee that tap dances around the real issues. However, messenger Mercury's alignment with transformational Pluto pulls you into the underworld and compels you to talk about subjects normally hidden in the shadows. Don't waste this powerful moment searching for the nearest exit. Going deep maximizes the potential for positive change."
cancer,2016-02-18,"You're sensitive to the perspectives of others even if they don't support your current actions. You might try to avoid an intense conversation today, but people won't leave you alone until you finally agree to engage. However, the process of honest dialogue can raise uncomfortable feelings that alter your basic assumptions about relationships. It's not fun stepping into the uncertainty of emotional transformation, but you will emerge with a new direction and increased self-worth. No pain, no gain."
leo,2016-02-18,"You may have initiated an intense reevaluation of your lifestyle during the holiday season, revisiting your concerns throughout this month. Now it's time to make a commitment, focus your intentions and put a concrete plan into motion. But don't attempt to change too much all at once. Start small and don't backtrack instead of turning your life inside out and then falling back into old habits. Making several minor improvements to your daily routine one at a time will produce lasting results. Slow and steady wins the race."
virgo,2016-02-18,"Your need to be understood can make you quite aggressive in your communication today. You might not ask whether or not someone is interested in what you have to say; you just go ahead and share what's on your mind anyhow. However, you won't find satisfaction in spewing your intense reactions where they're not invited. You can still make your point; just take the time to confirm that your audience wants to go along for the ride before you grab the wheel."
libra,2016-02-18,"You're not willing to let go of a piece of your past, even if you would be better off without it. In fact, you can be quite obsessive today, as if you need one last dance with nostalgia before moving on. Thankfully, you've reached a transition point and are already anticipating what comes next. However, there's no reason to force the process. Give yourself permission to sink into your memories; you still have time to recover buried treasure before heading out to explore new lands."
scorpio,2016-02-18,"You might not be able to fight the urge to say what's on your heart. Even if you recently avoided the intensity of taking someone to task, it's nearly impossible to keep your feelings quiet today. Honesty is the best policy, but you will only make your life more difficult by being too blunt. No matter what news you have to share, it can be done in a constructive and compassionate manner. Kindness is the key to your success."
sagittarius,2016-02-18,"Your world will seem in perfect order today if your professional ambitions support your idealistic philosophy of life. But you may sense trouble brewing if your values are pulling one way while your career trajectory is otherwise aimed. Everything doesn't need to be in alignment just yet, but you must create a sensible plan that you can execute with finesse. Being true to yourself is essential, but the practicalities of everyday life cannot be ignored."
capricorn,2016-02-18,"It's your intention to be evenhanded while dealing with difficult political dynamics at work today. However, your patience is growing thin and your true feelings might overwhelm your strategic thinking. Even your best-laid plans can fall apart as circumstances change in unexpected ways. Work with your current intensity, but don't let it get the best of you. Although flexibility is your friend, there's no reason to overreact by changing your goals. Modify your approach and your method without altering your destination."
aquarius,2016-02-18,"You have a lot on your mind today, but might choose to keep most of your opinions to yourself. Although you put a lot of effort into maintaining a sunny disposition on the surface, some folks will still see through your pleasant veneer. Ultimately, it's less awkward to reveal your thoughts, especially since honesty is so important to you. Even if people have a hard time with your ideas at first, they will get over it eventually. Luckily, you already know you don't have to conform to the group to be well respected."
pisces,2016-02-18,"You may find yourself in the middle of a squabble with friends today, and it's possible that your disagreement stems from divergent values. However, it's tricky to maintain a close relationship now if your likes and dislikes seem so vastly different. Chances are you've covered this ground before, but don't let its familiarity pull you into the same conclusions as the previous rounds. You're moving into new territory and you can take the current interaction in an entirely new direction. Instead of assuming resolution is required, seek common ground and understanding, instead."
aries,2016-02-19,"Your natural tendency to run the show can be blown out of proportion today. Your ability to visualize the best way to complete a project tempts you to exert control over your coworkers. But you may be so certain of your plan that you miss what your associates are bringing to the table. Relaxing the rigidity of your single-mindedness will be a relief to everyone, including you. There are many roads that lead to the same destination. A healthy exchange of ideas produces a successful collaboration."
taurus,2016-02-19,"Your plans to embark on a great adventure have gone through plenty of ups and downs over the past couple of months. Following the twists and turns of your schemes has been an exhausting task for your friends. Finally, you can solidify your itinerary, but convincing others that your current decisions are final is another story. Fortunately, there's no need to try so hard to prove you mean business. Let your actions speak for you rather than your words and everyone will be suitably impressed."
gemini,2016-02-19,"The Twins are known for their gift of gab and keeping a conversation light and easy. But sometimes you can annoy people with your witty repartee that tap dances around the real issues. However, messenger Mercury's alignment with transformational Pluto pulls you into the underworld and compels you to talk about subjects normally hidden in the shadows. Don't waste this powerful moment searching for the nearest exit. Going deep maximizes the potential for positive change."
cancer,2016-02-19,"You're sensitive to the perspectives of others even if they don't support your current actions. You might try to avoid an intense conversation today, but people won't leave you alone until you finally agree to engage. However, the process of honest dialogue can raise uncomfortable feelings that alter your basic assumptions about relationships. It's not fun stepping into the uncertainty of emotional transformation, but you will emerge with a new direction and increased self-worth. No pain, no gain."
leo,2016-02-19,"You may have initiated an intense reevaluation of your lifestyle during the holiday season, revisiting your concerns throughout this month. Now it's time to make a commitment, focus your intentions and put a concrete plan into motion. But don't attempt to change too much all at once. Start small and don't backtrack instead of turning your life inside out and then falling back into old habits. Making several minor improvements to your daily routine one at a time will produce lasting results. Slow and steady wins the race."
virgo,2016-02-19,"Your need to be understood can make you quite aggressive in your communication today. You might not ask whether or not someone is interested in what you have to say; you just go ahead and share what's on your mind anyhow. However, you won't find satisfaction in spewing your intense reactions where they're not invited. You can still make your point; just take the time to confirm that your audience wants to go along for the ride before you grab the wheel."
libra,2016-02-19,"You're not willing to let go of a piece of your past, even if you would be better off without it. In fact, you can be quite obsessive today, as if you need one last dance with nostalgia before moving on. Thankfully, you've reached a transition point and are already anticipating what comes next. However, there's no reason to force the process. Give yourself permission to sink into your memories; you still have time to recover buried treasure before heading out to explore new lands."
scorpio,2016-02-19,"You might not be able to fight the urge to say what's on your heart. Even if you recently avoided the intensity of taking someone to task, it's nearly impossible to keep your feelings quiet today. Honesty is the best policy, but you will only make your life more difficult by being too blunt. No matter what news you have to share, it can be done in a constructive and compassionate manner. Kindness is the key to your success."
sagittarius,2016-02-19,"Your world will seem in perfect order today if your professional ambitions support your idealistic philosophy of life. But you may sense trouble brewing if your values are pulling one way while your career trajectory is otherwise aimed. Everything doesn't need to be in alignment just yet, but you must create a sensible plan that you can execute with finesse. Being true to yourself is essential, but the practicalities of everyday life cannot be ignored."
capricorn,2016-02-19,"It's your intention to be evenhanded while dealing with difficult political dynamics at work today. However, your patience is growing thin and your true feelings might overwhelm your strategic thinking. Even your best-laid plans can fall apart as circumstances change in unexpected ways. Work with your current intensity, but don't let it get the best of you. Although flexibility is your friend, there's no reason to overreact by changing your goals. Modify your approach and your method without altering your destination."
aquarius,2016-02-19,"You have a lot on your mind today, but might choose to keep most of your opinions to yourself. Although you put a lot of effort into maintaining a sunny disposition on the surface, some folks will still see through your pleasant veneer. Ultimately, it's less awkward to reveal your thoughts, especially since honesty is so important to you. Even if people have a hard time with your ideas at first, they will get over it eventually. Luckily, you already know you don't have to conform to the group to be well respected."
pisces,2016-02-19,"You may find yourself in the middle of a squabble with friends today, and it's possible that your disagreement stems from divergent values. However, it's tricky to maintain a close relationship now if your likes and dislikes seem so vastly different. Chances are you've covered this ground before, but don't let its familiarity pull you into the same conclusions as the previous rounds. You're moving into new territory and you can take the current interaction in an entirely new direction. Instead of assuming resolution is required, seek common ground and understanding, instead."
aries,2016-02-20,"Your natural tendency to run the show can be blown out of proportion today. Your ability to visualize the best way to complete a project tempts you to exert control over your coworkers. But you may be so certain of your plan that you miss what your associates are bringing to the table. Relaxing the rigidity of your single-mindedness will be a relief to everyone, including you. There are many roads that lead to the same destination. A healthy exchange of ideas produces a successful collaboration."
taurus,2016-02-20,"Your plans to embark on a great adventure have gone through plenty of ups and downs over the past couple of months. Following the twists and turns of your schemes has been an exhausting task for your friends. Finally, you can solidify your itinerary, but convincing others that your current decisions are final is another story. Fortunately, there's no need to try so hard to prove you mean business. Let your actions speak for you rather than your words and everyone will be suitably impressed."
gemini,2016-02-20,"The Twins are known for their gift of gab and keeping a conversation light and easy. But sometimes you can annoy people with your witty repartee that tap dances around the real issues. However, messenger Mercury's alignment with transformational Pluto pulls you into the underworld and compels you to talk about subjects normally hidden in the shadows. Don't waste this powerful moment searching for the nearest exit. Going deep maximizes the potential for positive change."
cancer,2016-02-20,"You're sensitive to the perspectives of others even if they don't support your current actions. You might try to avoid an intense conversation today, but people won't leave you alone until you finally agree to engage. However, the process of honest dialogue can raise uncomfortable feelings that alter your basic assumptions about relationships. It's not fun stepping into the uncertainty of emotional transformation, but you will emerge with a new direction and increased self-worth. No pain, no gain."
leo,2016-02-20,"You may have initiated an intense reevaluation of your lifestyle during the holiday season, revisiting your concerns throughout this month. Now it's time to make a commitment, focus your intentions and put a concrete plan into motion. But don't attempt to change too much all at once. Start small and don't backtrack instead of turning your life inside out and then falling back into old habits. Making several minor improvements to your daily routine one at a time will produce lasting results. Slow and steady wins the race."
virgo,2016-02-20,"Your need to be understood can make you quite aggressive in your communication today. You might not ask whether or not someone is interested in what you have to say; you just go ahead and share what's on your mind anyhow. However, you won't find satisfaction in spewing your intense reactions where they're not invited. You can still make your point; just take the time to confirm that your audience wants to go along for the ride before you grab the wheel."
libra,2016-02-20,"You're not willing to let go of a piece of your past, even if you would be better off without it. In fact, you can be quite obsessive today, as if you need one last dance with nostalgia before moving on. Thankfully, you've reached a transition point and are already anticipating what comes next. However, there's no reason to force the process. Give yourself permission to sink into your memories; you still have time to recover buried treasure before heading out to explore new lands."
scorpio,2016-02-20,"You might not be able to fight the urge to say what's on your heart. Even if you recently avoided the intensity of taking someone to task, it's nearly impossible to keep your feelings quiet today. Honesty is the best policy, but you will only make your life more difficult by being too blunt. No matter what news you have to share, it can be done in a constructive and compassionate manner. Kindness is the key to your success."
sagittarius,2016-02-20,"Your world will seem in perfect order today if your professional ambitions support your idealistic philosophy of life. But you may sense trouble brewing if your values are pulling one way while your career trajectory is otherwise aimed. Everything doesn't need to be in alignment just yet, but you must create a sensible plan that you can execute with finesse. Being true to yourself is essential, but the practicalities of everyday life cannot be ignored."
capricorn,2016-02-20,"It's your intention to be evenhanded while dealing with difficult political dynamics at work today. However, your patience is growing thin and your true feelings might overwhelm your strategic thinking. Even your best-laid plans can fall apart as circumstances change in unexpected ways. Work with your current intensity, but don't let it get the best of you. Although flexibility is your friend, there's no reason to overreact by changing your goals. Modify your approach and your method without altering your destination."
aquarius,2016-02-20,"You have a lot on your mind today, but might choose to keep most of your opinions to yourself. Although you put a lot of effort into maintaining a sunny disposition on the surface, some folks will still see through your pleasant veneer. Ultimately, it's less awkward to reveal your thoughts, especially since honesty is so important to you. Even if people have a hard time with your ideas at first, they will get over it eventually. Luckily, you already know you don't have to conform to the group to be well respected."
pisces,2016-02-20,"You may find yourself in the middle of a squabble with friends today, and it's possible that your disagreement stems from divergent values. However, it's tricky to maintain a close relationship now if your likes and dislikes seem so vastly different. Chances are you've covered this ground before, but don't let its familiarity pull you into the same conclusions as the previous rounds. You're moving into new territory and you can take the current interaction in an entirely new direction. Instead of assuming resolution is required, seek common ground and understanding, instead."
aries,2016-02-21,"Your natural tendency to run the show can be blown out of proportion today. Your ability to visualize the best way to complete a project tempts you to exert control over your coworkers. But you may be so certain of your plan that you miss what your associates are bringing to the table. Relaxing the rigidity of your single-mindedness will be a relief to everyone, including you. There are many roads that lead to the same destination. A healthy exchange of ideas produces a successful collaboration."
taurus,2016-02-21,"Your plans to embark on a great adventure have gone through plenty of ups and downs over the past couple of months. Following the twists and turns of your schemes has been an exhausting task for your friends. Finally, you can solidify your itinerary, but convincing others that your current decisions are final is another story. Fortunately, there's no need to try so hard to prove you mean business. Let your actions speak for you rather than your words and everyone will be suitably impressed."
gemini,2016-02-21,"The Twins are known for their gift of gab and keeping a conversation light and easy. But sometimes you can annoy people with your witty repartee that tap dances around the real issues. However, messenger Mercury's alignment with transformational Pluto pulls you into the underworld and compels you to talk about subjects normally hidden in the shadows. Don't waste this powerful moment searching for the nearest exit. Going deep maximizes the potential for positive change."
cancer,2016-02-21,"You're sensitive to the perspectives of others even if they don't support your current actions. You might try to avoid an intense conversation today, but people won't leave you alone until you finally agree to engage. However, the process of honest dialogue can raise uncomfortable feelings that alter your basic assumptions about relationships. It's not fun stepping into the uncertainty of emotional transformation, but you will emerge with a new direction and increased self-worth. No pain, no gain."
leo,2016-02-21,"You may have initiated an intense reevaluation of your lifestyle during the holiday season, revisiting your concerns throughout this month. Now it's time to make a commitment, focus your intentions and put a concrete plan into motion. But don't attempt to change too much all at once. Start small and don't backtrack instead of turning your life inside out and then falling back into old habits. Making several minor improvements to your daily routine one at a time will produce lasting results. Slow and steady wins the race."
virgo,2016-02-21,"Your need to be understood can make you quite aggressive in your communication today. You might not ask whether or not someone is interested in what you have to say; you just go ahead and share what's on your mind anyhow. However, you won't find satisfaction in spewing your intense reactions where they're not invited. You can still make your point; just take the time to confirm that your audience wants to go along for the ride before you grab the wheel."
libra,2016-02-21,"You're not willing to let go of a piece of your past, even if you would be better off without it. In fact, you can be quite obsessive today, as if you need one last dance with nostalgia before moving on. Thankfully, you've reached a transition point and are already anticipating what comes next. However, there's no reason to force the process. Give yourself permission to sink into your memories; you still have time to recover buried treasure before heading out to explore new lands."
scorpio,2016-02-21,"You might not be able to fight the urge to say what's on your heart. Even if you recently avoided the intensity of taking someone to task, it's nearly impossible to keep your feelings quiet today. Honesty is the best policy, but you will only make your life more difficult by being too blunt. No matter what news you have to share, it can be done in a constructive and compassionate manner. Kindness is the key to your success."
sagittarius,2016-02-21,"Your world will seem in perfect order today if your professional ambitions support your idealistic philosophy of life. But you may sense trouble brewing if your values are pulling one way while your career trajectory is otherwise aimed. Everything doesn't need to be in alignment just yet, but you must create a sensible plan that you can execute with finesse. Being true to yourself is essential, but the practicalities of everyday life cannot be ignored."
capricorn,2016-02-21,"It's your intention to be evenhanded while dealing with difficult political dynamics at work today. However, your patience is growing thin and your true feelings might overwhelm your strategic thinking. Even your best-laid plans can fall apart as circumstances change in unexpected ways. Work with your current intensity, but don't let it get the best of you. Although flexibility is your friend, there's no reason to overreact by changing your goals. Modify your approach and your method without altering your destination."
aquarius,2016-02-21,"You have a lot on your mind today, but might choose to keep most of your opinions to yourself. Although you put a lot of effort into maintaining a sunny disposition on the surface, some folks will still see through your pleasant veneer. Ultimately, it's less awkward to reveal your thoughts, especially since honesty is so important to you. Even if people have a hard time with your ideas at first, they will get over it eventually. Luckily, you already know you don't have to conform to the group to be well respected."
pisces,2016-02-21,"You may find yourself in the middle of a squabble with friends today, and it's possible that your disagreement stems from divergent values. However, it's tricky to maintain a close relationship now if your likes and dislikes seem so vastly different. Chances are you've covered this ground before, but don't let its familiarity pull you into the same conclusions as the previous rounds. You're moving into new territory and you can take the current interaction in an entirely new direction. Instead of assuming resolution is required, seek common ground and understanding, instead."
aries,2016-02-22,"Your natural tendency to run the show can be blown out of proportion today. Your ability to visualize the best way to complete a project tempts you to exert control over your coworkers. But you may be so certain of your plan that you miss what your associates are bringing to the table. Relaxing the rigidity of your single-mindedness will be a relief to everyone, including you. There are many roads that lead to the same destination. A healthy exchange of ideas produces a successful collaboration."
taurus,2016-02-22,"Your plans to embark on a great adventure have gone through plenty of ups and downs over the past couple of months. Following the twists and turns of your schemes has been an exhausting task for your friends. Finally, you can solidify your itinerary, but convincing others that your current decisions are final is another story. Fortunately, there's no need to try so hard to prove you mean business. Let your actions speak for you rather than your words and everyone will be suitably impressed."
gemini,2016-02-22,"The Twins are known for their gift of gab and keeping a conversation light and easy. But sometimes you can annoy people with your witty repartee that tap dances around the real issues. However, messenger Mercury's alignment with transformational Pluto pulls you into the underworld and compels you to talk about subjects normally hidden in the shadows. Don't waste this powerful moment searching for the nearest exit. Going deep maximizes the potential for positive change."
cancer,2016-02-22,"You're sensitive to the perspectives of others even if they don't support your current actions. You might try to avoid an intense conversation today, but people won't leave you alone until you finally agree to engage. However, the process of honest dialogue can raise uncomfortable feelings that alter your basic assumptions about relationships. It's not fun stepping into the uncertainty of emotional transformation, but you will emerge with a new direction and increased self-worth. No pain, no gain."
leo,2016-02-22,"You may have initiated an intense reevaluation of your lifestyle during the holiday season, revisiting your concerns throughout this month. Now it's time to make a commitment, focus your intentions and put a concrete plan into motion. But don't attempt to change too much all at once. Start small and don't backtrack instead of turning your life inside out and then falling back into old habits. Making several minor improvements to your daily routine one at a time will produce lasting results. Slow and steady wins the race."
virgo,2016-02-22,"Your need to be understood can make you quite aggressive in your communication today. You might not ask whether or not someone is interested in what you have to say; you just go ahead and share what's on your mind anyhow. However, you won't find satisfaction in spewing your intense reactions where they're not invited. You can still make your point; just take the time to confirm that your audience wants to go along for the ride before you grab the wheel."
libra,2016-02-22,"You're not willing to let go of a piece of your past, even if you would be better off without it. In fact, you can be quite obsessive today, as if you need one last dance with nostalgia before moving on. Thankfully, you've reached a transition point and are already anticipating what comes next. However, there's no reason to force the process. Give yourself permission to sink into your memories; you still have time to recover buried treasure before heading out to explore new lands."
scorpio,2016-02-22,"You might not be able to fight the urge to say what's on your heart. Even if you recently avoided the intensity of taking someone to task, it's nearly impossible to keep your feelings quiet today. Honesty is the best policy, but you will only make your life more difficult by being too blunt. No matter what news you have to share, it can be done in a constructive and compassionate manner. Kindness is the key to your success."
sagittarius,2016-02-22,"Your world will seem in perfect order today if your professional ambitions support your idealistic philosophy of life. But you may sense trouble brewing if your values are pulling one way while your career trajectory is otherwise aimed. Everything doesn't need to be in alignment just yet, but you must create a sensible plan that you can execute with finesse. Being true to yourself is essential, but the practicalities of everyday life cannot be ignored."
capricorn,2016-02-22,"It's your intention to be evenhanded while dealing with difficult political dynamics at work today. However, your patience is growing thin and your true feelings might overwhelm your strategic thinking. Even your best-laid plans can fall apart as circumstances change in unexpected ways. Work with your current intensity, but don't let it get the best of you. Although flexibility is your friend, there's no reason to overreact by changing your goals. Modify your approach and your method without altering your destination."
aquarius,2016-02-22,"You have a lot on your mind today, but might choose to keep most of your opinions to yourself. Although you put a lot of effort into maintaining a sunny disposition on the surface, some folks will still see through your pleasant veneer. Ultimately, it's less awkward to reveal your thoughts, especially since honesty is so important to you. Even if people have a hard time with your ideas at first, they will get over it eventually. Luckily, you already know you don't have to conform to the group to be well respected."
pisces,2016-02-22,"You may find yourself in the middle of a squabble with friends today, and it's possible that your disagreement stems from divergent values. However, it's tricky to maintain a close relationship now if your likes and dislikes seem so vastly different. Chances are you've covered this ground before, but don't let its familiarity pull you into the same conclusions as the previous rounds. You're moving into new territory and you can take the current interaction in an entirely new direction. Instead of assuming resolution is required, seek common ground and understanding, instead."
aries,2016-02-23,"Your natural tendency to run the show can be blown out of proportion today. Your ability to visualize the best way to complete a project tempts you to exert control over your coworkers. But you may be so certain of your plan that you miss what your associates are bringing to the table. Relaxing the rigidity of your single-mindedness will be a relief to everyone, including you. There are many roads that lead to the same destination. A healthy exchange of ideas produces a successful collaboration."
taurus,2016-02-23,"Your plans to embark on a great adventure have gone through plenty of ups and downs over the past couple of months. Following the twists and turns of your schemes has been an exhausting task for your friends. Finally, you can solidify your itinerary, but convincing others that your current decisions are final is another story. Fortunately, there's no need to try so hard to prove you mean business. Let your actions speak for you rather than your words and everyone will be suitably impressed."
gemini,2016-02-23,"The Twins are known for their gift of gab and keeping a conversation light and easy. But sometimes you can annoy people with your witty repartee that tap dances around the real issues. However, messenger Mercury's alignment with transformational Pluto pulls you into the underworld and compels you to talk about subjects normally hidden in the shadows. Don't waste this powerful moment searching for the nearest exit. Going deep maximizes the potential for positive change."
cancer,2016-02-23,"You're sensitive to the perspectives of others even if they don't support your current actions. You might try to avoid an intense conversation today, but people won't leave you alone until you finally agree to engage. However, the process of honest dialogue can raise uncomfortable feelings that alter your basic assumptions about relationships. It's not fun stepping into the uncertainty of emotional transformation, but you will emerge with a new direction and increased self-worth. No pain, no gain."
leo,2016-02-23,"You may have initiated an intense reevaluation of your lifestyle during the holiday season, revisiting your concerns throughout this month. Now it's time to make a commitment, focus your intentions and put a concrete plan into motion. But don't attempt to change too much all at once. Start small and don't backtrack instead of turning your life inside out and then falling back into old habits. Making several minor improvements to your daily routine one at a time will produce lasting results. Slow and steady wins the race."
virgo,2016-02-23,"Your need to be understood can make you quite aggressive in your communication today. You might not ask whether or not someone is interested in what you have to say; you just go ahead and share what's on your mind anyhow. However, you won't find satisfaction in spewing your intense reactions where they're not invited. You can still make your point; just take the time to confirm that your audience wants to go along for the ride before you grab the wheel."
